15.848931924611133	16.915421664945598	18.05367651674934	19.268525622797405	20.565123083486515	21.948969823543226	23.425936930163818	25.002290561599775	26.684718531865766	28.48035868435802	30.3968291747604	32.4422607917163	34.62533145238919	36.95530301926242	39.442060594376564	42.096154457713325	44.928844827653705	47.95214963340942	51.17889550210738	54.62277217684343	58.29839059657863	62.22134488428773	66.40827850634841	70.87695488385971	75.64633275546286	80.73664661139847	86.16949254004797	91.96791985117055	98.15652886455572	104.7615752789664	111.81108156416907	119.33495584863844	127.36511880733013	135.93563908785256	145.082877849594	154.8456430290265	165.26535398566878	176.38621722723298	188.25541395948326	200.92330025650458	214.4436207006195	228.87373639833706	244.27486833971415	260.7123571336	278.2559402207126	296.980047740645	316.9641183080505	338.2929360377028	361.0569902482953	385.3528593710527	411.28362069192104	438.95928766569483	468.4972766574339	500.0229050913541	533.6699231206308	569.5810810737686	607.9087350849828	648.8154934780251	692.4749066457891	739.0722033525775	788.8050765828501	841.8845222704812	898.5357344669073	958.999060745997	1023.5310218990259	1092.4054002458906	1165.9144011798312	1244.3698928736042	1328.1047294066577	1417.4741629268049	1512.8573508376016	1614.6589644057985	1723.3109056135083	1839.274139539026	1963.0406500402685	2095.135527038036	2236.119194254533	2386.5897868585785	2547.185689104793	2718.58824273294	2901.5246376180926	3096.770996935348	3305.1556699282573	3527.562746250735	3764.9358067924636	4018.281926900847	4288.675948983586	4577.265042618826	4885.273571519391	5214.008287999684	5564.863876983289	5939.328873072048	6338.991975780414	6765.548789727871	7220.8090183854565	7706.704141896236	8225.295611543619	8778.783595633406	9369.516313894432	10000.0	
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	
18	0.21537370768611558
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.027737405917324733	0.027266237838053608	0.02591655198759794	0.023871036092392384	0.02140617695493629	0.018854402447136216	0.016558719679675545	0.014826136260074362	0.0138862564072617	0.013860654266701402	0.014747076979430352	0.016420457448398977	0.018650421911924314	0.02113277731746334	0.0235306466466867	0.025519710720900927	0.026831548201301403	0.027289378672710782	
0.0410111396399479	0.04031389880366528	0.0383166534760068	0.035289825585959854	0.03164259082273277	0.02786674688735829	0.02446950994811398	0.021904585783483494	0.02051099467888974	0.020467929384759376	0.021771601450294085	0.024236944431738024	0.027523644412518415	0.03118272949782365	0.0347172932601175	0.037649175192503805	0.0395827640186719	0.04025757264005475	
0.06063942918439666	0.059607481251317644	0.056651531756318686	0.05217194913821438	0.04677437736355587	0.04118647513141545	0.036158323056542714	0.032360404374103785	0.030293222830334435	0.03022079259733777	0.03213674406087067	0.03576718769699998	0.04060944560078057	0.04600099540552133	0.05120909293234177	0.05552901083547314	0.05837791397211752	0.0593721394693544	
0.0896660259773717	0.08813842523629675	0.08376281716744906	0.0771320924655716	0.06914286786520926	0.06087192630885106	0.05342857300451854	0.047803613407001726	0.04473582890552597	0.04461402933421009	0.04742750743890904	0.052770853465166426	0.0599016329198538	0.06784242569111587	0.07551307357641525	0.08187534639327713	0.08607097389615596	0.08753515092246429	
0.13259367960901028	0.13033190535346284	0.12385353654845732	0.11403678492932727	0.10220931732397424	0.08996479402104716	0.07894390378078266	0.07061075717731241	0.06605564269436766	0.06585085867055593	0.06997841039589604	0.07783810239489304	0.08833350986385115	0.10002302389576836	0.11131494935443399	0.12068042844875439	0.12685624962966396	0.12901140900962166	
0.19608420287416564	0.1927346453858435	0.1831408592858719	0.16860405694492228	0.15109065934260116	0.1329597286914682	0.1166380853562952	0.10428915646922983	0.09752163159650266	0.09717739214859586	0.1032262038182807	0.11477931465692164	0.13021773094333622	0.1474158440723071	0.16402916871952652	0.17780754230604412	0.18689285906655184	0.19006323778143322	
0.28999489653477795	0.28503311967165884	0.2708221371210073	0.24929052952170022	0.22335158101904198	0.19649805448773863	0.17231991369577032	0.15401377944559455	0.1439526382023301	0.14337410550540244	0.15222739716954484	0.16919617285378388	0.19189014967452472	0.21717625254292228	0.241602847495247	0.26186012729993124	0.2752167799239458	0.2798775024801382	
0.42891322115139396	0.4215610948064388	0.40050479973468206	0.36860381144931753	0.330175543250362	0.2903924424306136	0.2545656614761706	0.2274181963703267	0.21244946226862088	0.21147742076135162	0.22441679854604368	0.24931745056896823	0.28265094030351323	0.31980101611820844	0.35568886196323474	0.3854493106276814	0.40507057398301316	0.4119170179368621	
0.6344296777986012	0.6235320850635028	0.5923231295286603	0.5450442612278011	0.48809601306207606	0.42914022026560117	0.3760353813772976	0.33575929314271574	0.3134708391828564	0.3118381010786958	0.3307179476265588	0.36722043834450663	0.4161380182680095	0.4706721425570825	0.5233544090403862	0.5670388933333891	0.5958381894479335	0.6058866628395683	
