2017.11.12_14:26:44,135.84,207.26,272.94,30.62,34.03,39.72,22.99,6.10,965.87,231.08,314.75,402.45,45.57,49.46,53.85,23.82,69.51,972.86,75.79,N; Tset = 15.00; Ttrue = 015.4; T1 = 22.27; RH1 = 76.16; T2 = 23.42; RH2 = 79.29
2017.11.12_14:55:36,144.30,212.10,279.94,31.41,35.20,41.63,23.74,6.47,998.86,204.77,289.30,369.20,36.23,42.02,47.11,24.61,61.92,1006.15,69.12,N; Tset = 26.20; Ttrue = 026.1; T1 = 22.73; RH1 = 77.89; T2 = 24.30; RH2 = 69.93
2017.11.12_14:56:40,149.04,217.85,284.05,31.60,35.39,41.22,23.76,6.41,998.89,213.26,297.49,379.68,36.14,41.60,56.53,24.61,62.84,1006.14,70.23,N; Tset = 26.60; Ttrue = 026.4; T1 = 22.70; RH1 = 79.34; T2 = 24.27; RH2 = 71.21
2017.11.12_14:57:42,151.03,244.46,286.82,33.03,35.47,40.65,23.76,6.35,998.91,218.98,303.56,381.34,36.65,41.94,50.15,24.63,63.81,1006.15,71.35,N; Tset = 26.80; Ttrue = 026.7; T1 = 22.65; RH1 = 80.91; T2 = 24.23; RH2 = 72.56
2017.11.12_14:58:46,145.11,215.68,287.49,30.88,34.40,41.63,23.76,6.34,998.94,223.41,306.90,392.27,37.69,44.51,51.01,24.63,64.88,1006.17,72.61,N; Tset = 27.20; Ttrue = 027.1; T1 = 22.60; RH1 = 82.54; T2 = 24.20; RH2 = 73.99
2017.11.12_14:59:50,143.63,208.53,277.40,31.88,35.57,40.81,23.74,6.34,998.97,226.54,312.51,408.24,37.47,45.46,49.12,24.61,66.02,1006.19,73.98,N; Tset = 27.60; Ttrue = 027.4; T1 = 22.56; RH1 = 84.18; T2 = 24.18; RH2 = 75.47
2017.11.12_15:00:52,144.30,210.58,285.22,32.85,37.10,42.04,23.72,6.36,998.99,230.12,322.49,413.04,36.89,42.40,50.05,24.60,67.20,1006.23,75.36,N; Tset = 27.80; Ttrue = 027.7; T1 = 22.55; RH1 = 85.72; T2 = 24.16; RH2 = 76.95
2017.11.12_15:01:56,142.19,215.43,282.93,33.21,35.30,40.56,23.70,6.42,999.02,237.20,331.92,418.48,42.53,44.53,50.31,24.58,68.38,1006.26,76.78,N; Tset = 28.20; Ttrue = 028.0; T1 = 22.55; RH1 = 87.16; T2 = 24.14; RH2 = 78.39
2017.11.12_15:02:58,146.97,209.76,283.32,32.64,35.64,42.09,23.68,6.48,999.03,239.86,334.16,432.54,44.33,44.78,50.48,24.55,69.56,1006.25,78.17,N; Tset = 28.40; Ttrue = 028.4; T1 = 22.56; RH1 = 88.54; T2 = 24.13; RH2 = 79.83
2017.11.12_15:04:02,145.72,213.60,284.76,30.97,34.53,41.56,23.66,6.56,998.95,252.20,347.99,445.50,41.58,46.26,51.59,24.53,70.78,1006.20,79.60,N; Tset = 28.80; Ttrue = 028.6; T1 = 22.59; RH1 = 89.85; T2 = 24.11; RH2 = 81.28
2017.11.12_15:05:04,144.62,211.12,281.66,31.87,35.33,41.25,23.64,6.62,998.90,254.87,356.14,450.52,41.36,45.05,53.65,24.52,71.97,1006.13,80.96,N; Tset = 29.00; Ttrue = 028.9; T1 = 22.63; RH1 = 91.05; T2 = 24.10; RH2 = 82.69
2017.11.12_15:06:08,147.69,210.33,283.19,32.42,35.05,41.73,23.63,6.67,998.87,268.70,366.94,469.61,41.25,47.40,55.40,24.50,73.14,1006.10,82.33,N; Tset = 29.40; Ttrue = 029.3; T1 = 22.68; RH1 = 92.16; T2 = 24.10; RH2 = 84.05
2017.11.12_15:07:10,146.36,210.57,281.79,31.92,35.49,42.33,23.61,6.71,998.90,280.21,384.17,488.86,46.49,50.14,57.04,24.48,74.30,1006.13,83.69,N; Tset = 29.60; Ttrue = 029.5; T1 = 22.75; RH1 = 93.20; T2 = 24.09; RH2 = 85.38
2017.11.12_15:08:14,147.59,210.39,280.00,31.51,35.16,41.33,23.60,6.75,998.94,291.22,399.10,509.05,47.67,51.92,59.42,24.47,75.45,1006.19,85.06,N; Tset = 30.00; Ttrue = 029.8; T1 = 22.82; RH1 = 94.20; T2 = 24.09; RH2 = 86.71
2017.11.12_15:09:16,143.00,211.25,283.01,29.55,36.58,46.39,23.59,6.78,998.99,307.71,420.67,536.19,50.77,55.71,64.85,24.46,76.58,1006.27,86.37,N; Tset = 30.20; Ttrue = 030.1; T1 = 22.90; RH1 = 95.08; T2 = 24.10; RH2 = 88.00
