2017.11.25_08:52:31,107.04,151.72,196.01,24.92,26.66,37.52,22.56,10.85,970.70,218.55,291.42,363.05,48.13,51.37,56.89,23.71,66.52,977.89,85.15,N; Tset = 10.40; Ttrue = 0011.6; T1 = 25.90; RH1 = 65.70; T2 = 25.25; RH2 = 81.35
2017.11.25_08:53:31,111.48,157.17,200.74,24.39,27.36,31.61,23.33,11.22,1004.19,167.93,216.83,273.06,37.21,42.83,48.22,24.51,49.98,1011.62,55.78,N; Tset = 10.40; Ttrue = 0012.1; T1 = 26.72; RH1 = 45.54; T2 = 26.08; RH2 = 54.37
2017.11.25_08:54:39,110.41,157.42,201.40,23.85,26.25,32.64,23.33,11.22,1004.16,172.16,221.05,274.98,37.40,43.49,48.43,24.50,44.35,1011.62,49.96,N; Tset = 11.20; Ttrue = 0012.4; T1 = 26.68; RH1 = 42.62; T2 = 26.06; RH2 = 46.87
2017.11.25_08:55:49,113.58,155.15,202.20,23.87,26.57,31.85,23.33,11.22,1004.17,171.39,222.71,273.09,38.59,43.05,47.93,24.49,41.66,1011.60,48.53,N; Tset = 12.20; Ttrue = 0012.6; T1 = 26.63; RH1 = 42.04; T2 = 26.04; RH2 = 44.99
2017.11.25_08:56:59,112.75,154.04,202.82,24.34,26.72,33.09,23.31,11.23,1004.17,167.33,223.12,275.58,36.59,41.77,47.32,24.50,40.20,1011.59,48.12,N; Tset = 13.20; Ttrue = 0012.9; T1 = 26.57; RH1 = 42.10; T2 = 26.03; RH2 = 44.40
2017.11.25_08:58:09,111.56,156.78,201.14,24.41,27.16,32.76,23.31,11.23,1004.13,170.31,217.08,268.51,37.94,42.40,46.78,24.51,39.38,1011.58,48.13,N; Tset = 14.20; Ttrue = 0013.8; T1 = 26.50; RH1 = 42.54; T2 = 26.01; RH2 = 44.25
2017.11.25_08:59:19,110.68,155.82,198.53,24.34,27.11,34.49,23.31,11.23,1004.13,162.27,207.48,255.31,37.05,39.21,45.57,24.51,39.40,1011.56,49.40,N; Tset = 15.20; Ttrue = 0015.0; T1 = 26.41; RH1 = 44.26; T2 = 26.00; RH2 = 45.08
2017.11.25_09:00:29,111.50,155.95,200.69,24.15,27.73,34.41,23.31,11.23,1004.13,166.65,215.76,268.06,37.37,43.64,47.27,24.51,40.35,1011.57,51.63,N; Tset = 16.20; Ttrue = 0015.6; T1 = 26.33; RH1 = 46.55; T2 = 25.99; RH2 = 47.04
2017.11.25_09:01:39,110.58,154.30,198.58,23.71,25.97,32.53,23.31,11.25,1004.20,165.67,217.67,260.86,35.87,42.64,44.96,24.52,41.01,1011.62,53.14,N; Tset = 17.20; Ttrue = 0017.3; T1 = 26.27; RH1 = 48.29; T2 = 25.98; RH2 = 48.33
2017.11.25_09:02:49,110.70,154.36,197.09,24.70,26.00,32.76,23.30,11.25,1004.25,160.34,212.03,257.87,36.33,39.50,44.71,24.53,42.99,1011.69,56.61,N; Tset = 18.20; Ttrue = 0017.9; T1 = 26.22; RH1 = 51.85; T2 = 25.97; RH2 = 51.28
2017.11.25_09:03:57,112.36,152.92,197.90,24.33,26.50,31.82,23.29,11.26,1004.31,170.93,224.50,274.48,39.77,44.47,45.98,24.53,44.52,1011.72,58.97,N; Tset = 19.00; Ttrue = 0018.7; T1 = 26.19; RH1 = 53.97; T2 = 25.97; RH2 = 53.58
2017.11.25_09:05:07,111.44,152.22,196.88,23.95,26.80,31.00,23.29,11.27,1004.33,169.42,219.13,272.29,35.13,40.25,47.68,24.53,45.85,1011.73,61.03,N; Tset = 20.00; Ttrue = 0019.7; T1 = 26.15; RH1 = 56.07; T2 = 25.97; RH2 = 55.35
2017.11.25_09:06:15,111.39,153.65,196.93,24.73,27.99,31.76,23.29,11.29,1004.33,170.18,220.25,273.07,35.67,40.39,45.47,24.53,47.72,1011.74,63.90,N; Tset = 20.80; Ttrue = 0020.5; T1 = 26.13; RH1 = 58.86; T2 = 25.97; RH2 = 57.87
2017.11.25_09:07:23,107.92,154.59,197.23,22.96,25.17,32.65,23.28,11.29,1004.31,163.22,218.35,270.37,35.54,40.17,45.03,24.53,49.47,1011.72,66.44,N; Tset = 21.60; Ttrue = 0021.3; T1 = 26.12; RH1 = 61.19; T2 = 25.98; RH2 = 60.21
2017.11.25_09:08:31,104.88,152.10,194.96,23.15,25.58,31.66,23.27,11.29,1004.30,147.48,195.21,242.32,32.50,37.39,41.15,24.54,51.31,1011.73,69.00,N; Tset = 22.40; Ttrue = 0022.2; T1 = 26.11; RH1 = 63.68; T2 = 25.98; RH2 = 62.53
2017.11.25_09:09:39,104.28,149.69,193.61,22.10,24.95,31.08,23.27,11.29,1004.29,149.77,195.55,244.68,34.04,37.00,41.31,24.53,53.41,1011.72,72.09,N; Tset = 23.20; Ttrue = 0023.0; T1 = 26.11; RH1 = 66.48; T2 = 25.98; RH2 = 65.24
2017.11.25_09:10:47,102.08,146.01,188.91,22.35,24.64,30.59,23.27,11.29,1004.27,159.31,208.36,260.58,32.94,37.49,41.09,24.55,55.47,1011.70,74.84,N; Tset = 24.00; Ttrue = 0023.8; T1 = 26.13; RH1 = 69.02; T2 = 25.99; RH2 = 67.82
2017.11.25_09:11:55,101.58,145.73,187.29,22.24,24.36,30.10,23.27,11.30,1004.26,162.41,213.39,262.30,35.80,38.69,42.94,24.55,57.50,1011.71,77.64,N; Tset = 24.80; Ttrue = 0024.5; T1 = 26.15; RH1 = 71.49; T2 = 26.00; RH2 = 70.32
2017.11.25_09:13:03,102.62,145.64,186.35,21.69,24.57,29.92,23.27,11.31,1004.25,167.64,221.46,273.08,32.87,37.89,43.66,24.55,59.57,1011.70,80.50,N; Tset = 25.60; Ttrue = 0025.3; T1 = 26.19; RH1 = 73.96; T2 = 26.00; RH2 = 72.89
2017.11.25_09:14:09,103.34,143.27,183.84,22.06,25.95,29.52,23.26,11.32,1004.28,177.84,232.15,291.18,35.57,40.06,45.57,24.55,61.72,1011.72,83.45,N; Tset = 26.20; Ttrue = 0026.0; T1 = 26.22; RH1 = 76.52; T2 = 26.02; RH2 = 75.51
2017.11.25_09:15:17,100.80,143.41,184.43,21.19,24.06,30.10,23.25,11.33,1004.33,169.50,227.52,291.35,36.27,39.12,43.41,24.56,63.99,1011.74,86.52,N; Tset = 27.00; Ttrue = 0026.8; T1 = 26.27; RH1 = 79.17; T2 = 26.02; RH2 = 78.31
2017.11.25_09:16:23,97.67,142.14,183.46,20.85,23.86,29.00,23.27,11.35,1004.33,178.66,238.38,295.66,34.41,39.34,44.64,24.57,66.27,1011.74,89.69,N; Tset = 27.60; Ttrue = 0027.5; T1 = 26.33; RH1 = 81.84; T2 = 26.03; RH2 = 81.12
