2017.11.20_15:56:02,207.70,298.17,385.46,37.85,41.80,49.32,29.35,1.92,974.70,258.57,351.29,424.74,42.79,46.12,52.64,30.14,55.27,982.71,57.58,N; Tset = 15.00; Ttrue = 015.5; T1 = 32.22; RH1 = 43.10; T2 = 30.36; RH2 = 61.90
2017.11.20_15:57:02,214.25,310.20,393.49,38.58,42.14,50.79,30.38,2.00,1008.33,229.19,310.80,384.08,38.93,43.58,50.74,31.18,40.35,1016.61,36.99,N; Tset = 15.00; Ttrue = 015.9; T1 = 33.27; RH1 = 30.62; T2 = 31.39; RH2 = 39.09
2017.11.20_15:58:02,217.10,314.39,403.53,39.48,43.99,51.93,30.39,2.01,1008.33,231.58,317.07,392.27,41.07,44.60,50.02,31.18,36.58,1016.59,35.08,N; Tset = 15.00; Ttrue = 016.1; T1 = 33.23; RH1 = 30.39; T2 = 31.39; RH2 = 35.63
2017.11.20_15:59:08,213.53,313.65,399.26,41.98,45.94,52.30,30.40,2.01,1008.31,236.01,319.39,394.89,40.36,43.88,50.31,31.19,34.69,1016.58,34.72,N; Tset = 15.60; Ttrue = 016.3; T1 = 33.18; RH1 = 30.54; T2 = 31.39; RH2 = 34.85
2017.11.20_16:00:14,220.08,314.70,405.12,39.67,44.45,51.55,30.42,2.02,1008.33,239.58,328.52,400.12,40.18,44.15,50.81,31.20,33.51,1016.57,34.66,N; Tset = 16.20; Ttrue = 016.5; T1 = 33.09; RH1 = 30.89; T2 = 31.40; RH2 = 34.57
2017.11.20_16:01:22,220.43,313.41,404.97,38.92,43.57,52.00,30.42,2.02,1008.31,237.56,319.70,401.88,41.48,45.03,52.11,31.21,32.79,1016.56,34.76,N; Tset = 17.00; Ttrue = 016.8; T1 = 33.00; RH1 = 31.31; T2 = 31.40; RH2 = 34.53
2017.11.20_16:02:30,224.24,320.23,410.49,40.43,46.24,52.69,30.44,2.02,1008.29,244.47,323.88,404.01,41.30,46.30,52.81,31.23,32.38,1016.54,35.02,N; Tset = 17.80; Ttrue = 017.5; T1 = 32.93; RH1 = 31.83; T2 = 31.39; RH2 = 34.67
2017.11.20_16:03:38,219.21,320.79,413.71,41.10,44.32,52.19,30.44,2.01,1008.32,265.33,328.62,407.96,41.63,46.04,52.62,31.25,32.45,1016.56,35.86,N; Tset = 18.60; Ttrue = 018.4; T1 = 32.85; RH1 = 32.98; T2 = 31.38; RH2 = 35.35
2017.11.20_16:04:44,215.98,317.71,409.58,40.08,45.46,53.58,30.44,2.02,1008.32,248.50,332.53,408.96,40.09,45.72,51.55,31.24,33.08,1016.55,37.31,N; Tset = 19.20; Ttrue = 019.0; T1 = 32.77; RH1 = 34.58; T2 = 31.37; RH2 = 36.66
2017.11.20_16:05:50,221.68,319.35,411.09,43.26,46.41,53.37,30.44,2.08,1008.33,243.20,328.99,413.47,40.48,45.13,51.15,31.24,33.80,1016.55,38.66,N; Tset = 19.80; Ttrue = 019.6; T1 = 32.70; RH1 = 36.02; T2 = 31.35; RH2 = 37.98
2017.11.20_16:06:58,219.32,324.61,410.98,41.70,44.55,52.57,30.44,2.13,1008.31,244.82,329.18,409.73,40.92,45.05,52.37,31.24,34.55,1016.55,39.89,N; Tset = 20.60; Ttrue = 020.3; T1 = 32.58; RH1 = 37.43; T2 = 31.32; RH2 = 39.24
2017.11.20_16:08:04,224.21,329.11,420.81,41.35,46.96,53.14,30.42,2.14,1008.31,252.93,343.51,417.58,42.78,46.81,51.84,31.24,35.43,1016.52,41.23,N; Tset = 21.20; Ttrue = 020.8; T1 = 32.47; RH1 = 38.97; T2 = 31.29; RH2 = 40.59
2017.11.20_16:09:10,220.76,327.40,419.59,42.44,46.71,55.22,30.42,2.13,1008.31,254.04,345.62,426.43,43.64,45.94,54.79,31.23,36.22,1016.51,42.29,N; Tset = 21.80; Ttrue = 021.6; T1 = 32.37; RH1 = 40.08; T2 = 31.26; RH2 = 41.76
2017.11.20_16:10:16,224.62,331.13,423.82,42.40,45.93,52.63,30.40,2.10,1008.32,256.02,343.50,425.98,41.18,46.60,53.84,31.21,36.99,1016.52,43.47,N; Tset = 22.40; Ttrue = 022.3; T1 = 32.27; RH1 = 41.57; T2 = 31.22; RH2 = 42.79
2017.11.20_16:11:22,228.75,328.06,421.02,41.44,44.75,54.13,30.37,2.05,1008.32,261.21,351.90,433.28,41.51,46.26,52.73,31.19,38.37,1016.51,45.42,N; Tset = 23.00; Ttrue = 022.7; T1 = 32.20; RH1 = 43.54; T2 = 31.19; RH2 = 44.72
2017.11.20_16:12:28,232.54,332.29,424.21,43.38,47.77,54.15,30.35,2.02,1008.33,264.00,358.73,437.23,42.46,46.45,53.80,31.17,39.38,1016.51,46.65,N; Tset = 23.60; Ttrue = 023.4; T1 = 32.14; RH1 = 44.78; T2 = 31.16; RH2 = 46.00
2017.11.20_16:13:34,228.82,334.08,427.46,42.75,46.64,54.13,30.33,2.00,1008.30,263.16,355.52,442.74,43.26,46.83,53.98,31.15,40.45,1016.48,48.04,N; Tset = 24.20; Ttrue = 023.9; T1 = 32.08; RH1 = 46.25; T2 = 31.15; RH2 = 47.34
2017.11.20_16:14:38,233.28,331.41,431.82,43.13,46.98,55.58,30.30,2.00,1008.28,275.80,363.66,442.84,42.38,48.84,54.42,31.13,41.64,1016.49,49.56,N; Tset = 24.60; Ttrue = 024.5; T1 = 32.04; RH1 = 47.77; T2 = 31.13; RH2 = 48.84
2017.11.20_16:15:44,232.62,337.08,432.20,43.14,48.08,55.00,30.28,2.00,1008.26,272.71,366.05,452.27,42.47,47.30,53.90,31.12,42.79,1016.47,50.96,N; Tset = 25.20; Ttrue = 025.0; T1 = 32.01; RH1 = 49.16; T2 = 31.12; RH2 = 50.19
2017.11.20_16:16:50,230.09,337.71,432.05,43.38,48.33,54.97,30.27,1.98,1008.25,277.28,372.21,448.27,43.88,47.66,57.76,31.10,43.97,1016.47,52.41,N; Tset = 25.80; Ttrue = 025.6; T1 = 31.98; RH1 = 50.57; T2 = 31.11; RH2 = 51.63
2017.11.20_16:17:54,233.66,336.30,432.75,44.46,50.10,55.02,30.25,1.97,1008.26,275.95,368.14,459.29,43.68,47.70,55.40,31.08,45.21,1016.47,53.96,N; Tset = 26.20; Ttrue = 026.0; T1 = 31.96; RH1 = 52.04; T2 = 31.11; RH2 = 53.14
2017.11.20_16:19:00,236.37,359.73,435.07,43.39,47.28,56.03,30.23,1.97,1008.28,280.96,374.62,465.60,44.74,49.77,56.93,31.07,46.42,1016.47,55.39,N; Tset = 26.80; Ttrue = 026.5; T1 = 31.96; RH1 = 53.37; T2 = 31.10; RH2 = 54.56
2017.11.20_16:20:04,234.05,342.40,436.21,45.14,47.82,56.47,30.21,1.99,1008.28,293.70,381.10,469.40,44.45,49.30,56.94,31.06,47.62,1016.47,56.87,N; Tset = 27.20; Ttrue = 027.1; T1 = 31.96; RH1 = 54.72; T2 = 31.10; RH2 = 56.02
2017.11.20_16:21:08,241.84,342.72,439.84,44.98,51.30,56.21,30.20,2.00,1008.33,290.75,389.61,480.58,44.17,49.72,58.72,31.04,48.89,1016.50,58.41,N; Tset = 27.60; Ttrue = 027.5; T1 = 31.98; RH1 = 56.11; T2 = 31.09; RH2 = 57.50
2017.11.20_16:22:14,241.38,349.34,441.00,44.60,48.02,55.72,30.18,2.02,1008.34,294.64,396.44,484.89,44.05,50.59,57.42,31.03,50.17,1016.51,59.97,N; Tset = 28.20; Ttrue = 028.0; T1 = 32.00; RH1 = 57.48; T2 = 31.09; RH2 = 59.02
2017.11.20_16:23:18,239.81,345.91,443.37,48.74,54.11,57.09,30.17,2.02,1008.34,295.76,402.70,491.04,44.97,49.94,57.59,31.01,51.43,1016.53,61.50,N; Tset = 28.60; Ttrue = 028.4; T1 = 32.03; RH1 = 58.77; T2 = 31.09; RH2 = 60.49
2017.11.20_16:24:22,242.87,349.61,449.27,47.15,47.83,56.61,30.15,2.02,1008.34,302.36,405.59,497.13,44.76,51.71,57.38,31.00,52.66,1016.51,62.99,N; Tset = 29.00; Ttrue = 028.9; T1 = 32.05; RH1 = 60.04; T2 = 31.08; RH2 = 61.95
2017.11.20_16:25:26,244.08,348.38,447.52,45.55,49.12,56.36,30.13,2.00,1008.35,307.03,413.61,505.04,46.98,51.46,57.39,30.99,53.92,1016.52,64.53,N; Tset = 29.40; Ttrue = 029.3; T1 = 32.09; RH1 = 61.34; T2 = 31.08; RH2 = 63.45
2017.11.20_16:26:32,218.42,312.61,393.44,40.26,45.44,50.10,30.12,4.28,1008.41,413.43,559.44,583.68,57.37,66.54,73.93,30.98,55.28,1016.42,66.27,N; Tset = 30.00; Ttrue = 029.8; T1 = 32.14; RH1 = 62.85; T2 = 31.08; RH2 = 65.08
2017.11.20_16:27:36,168.35,240.38,303.88,32.35,36.75,40.30,30.11,9.73,1008.47,301.01,407.11,498.84,45.29,51.96,58.57,30.96,56.87,1016.42,68.29,N; Tset = 30.40; Ttrue = 030.2; T1 = 32.18; RH1 = 64.50; T2 = 31.07; RH2 = 67.07
2017.11.20_16:28:40,162.72,235.01,298.99,29.91,32.65,38.87,30.10,10.02,1008.47,309.07,409.96,504.46,43.98,50.02,57.08,30.96,58.22,1016.40,69.86,N; Tset = 30.80; Ttrue = 030.6; T1 = 32.22; RH1 = 65.78; T2 = 31.06; RH2 = 68.68
2017.11.20_16:29:45,161.98,234.22,298.22,29.52,31.96,38.99,30.09,10.35,1008.46,317.24,420.50,510.40,44.61,50.64,57.36,30.96,59.54,1016.40,71.38,N; Tset = 31.20; Ttrue = 031.0; T1 = 32.27; RH1 = 67.03; T2 = 31.05; RH2 = 70.22
2017.11.20_16:30:48,166.92,236.85,302.45,30.20,33.50,39.69,30.07,10.29,1008.44,315.69,422.99,522.50,47.02,51.79,59.42,30.96,60.84,1016.35,72.90,N; Tset = 31.60; Ttrue = 031.4; T1 = 32.31; RH1 = 68.26; T2 = 31.05; RH2 = 71.77
2017.11.20_16:31:52,166.61,236.05,302.15,29.36,32.87,38.49,30.06,10.59,1008.41,323.13,433.22,528.38,46.14,51.84,59.37,30.96,62.11,1016.37,74.38,N; Tset = 32.00; Ttrue = 031.8; T1 = 32.35; RH1 = 69.44; T2 = 31.04; RH2 = 73.25
2017.11.20_16:32:56,165.39,234.36,302.12,29.19,33.20,39.61,30.04,10.95,1008.45,337.39,448.29,542.08,46.74,52.77,61.12,30.96,63.41,1016.36,75.91,N; Tset = 32.40; Ttrue = 032.2; T1 = 32.41; RH1 = 70.65; T2 = 31.05; RH2 = 74.77
2017.11.20_16:34:00,164.74,257.26,306.94,30.25,33.00,39.85,30.03,10.58,1008.40,346.81,459.56,556.25,48.81,53.12,61.88,30.95,64.68,1016.35,77.45,N; Tset = 32.80; Ttrue = 032.6; T1 = 32.47; RH1 = 71.81; T2 = 31.05; RH2 = 76.26
2017.11.20_16:35:02,173.48,244.84,309.40,31.93,34.05,39.75,30.02,10.97,1008.41,362.48,469.27,572.33,49.51,55.31,62.43,30.96,65.94,1016.38,78.95,N; Tset = 33.00; Ttrue = 033.0; T1 = 32.54; RH1 = 72.93; T2 = 31.05; RH2 = 77.73
2017.11.20_16:36:06,172.88,243.34,314.20,31.73,35.71,40.81,30.01,10.92,1008.40,367.53,489.24,598.16,49.86,56.20,63.99,30.96,67.16,1016.41,80.40,N; Tset = 33.40; Ttrue = 033.3; T1 = 32.61; RH1 = 73.97; T2 = 31.06; RH2 = 79.11
2017.11.20_16:37:10,172.53,248.88,317.82,30.60,35.82,41.38,30.01,10.88,1008.38,375.54,488.05,594.97,50.92,57.11,64.85,30.96,68.38,1016.43,81.87,N; Tset = 33.80; Ttrue = 033.7; T1 = 32.67; RH1 = 75.12; T2 = 31.07; RH2 = 80.51
2017.11.20_16:38:14,170.30,247.73,311.75,30.72,34.96,41.60,30.00,11.42,1008.35,406.37,542.30,650.30,53.80,60.92,70.35,30.96,69.45,1016.43,83.04,N; Tset = 34.20; Ttrue = 034.0; T1 = 32.72; RH1 = 75.84; T2 = 31.08; RH2 = 81.73
2017.11.20_16:39:18,170.73,250.53,315.59,30.71,34.86,41.15,29.99,11.41,1008.35,420.31,552.88,666.41,55.45,63.62,71.22,30.97,70.57,1016.45,84.37,N; Tset = 34.60; Ttrue = 034.4; T1 = 32.77; RH1 = 76.99; T2 = 31.09; RH2 = 83.01
2017.11.20_16:40:20,172.29,262.53,318.89,31.16,35.72,43.31,29.99,11.04,1008.39,419.77,556.95,675.68,57.76,62.60,72.96,30.98,71.93,1016.46,85.98,N; Tset = 34.80; Ttrue = 034.7; T1 = 32.83; RH1 = 78.17; T2 = 31.09; RH2 = 84.67
2017.11.20_16:41:24,171.24,253.09,321.17,31.68,35.27,41.31,29.99,11.36,1008.35,451.04,595.23,720.96,61.30,65.91,76.57,30.99,72.98,1016.45,87.15,N; Tset = 35.20; Ttrue = 035.1; T1 = 32.89; RH1 = 78.99; T2 = 31.09; RH2 = 85.91
2017.11.20_16:42:28,189.62,273.31,338.92,32.70,37.26,43.60,29.99,9.97,1008.36,462.51,604.65,731.45,62.26,69.41,78.57,31.00,74.14,1016.44,88.58,N; Tset = 35.60; Ttrue = 035.4; T1 = 32.95; RH1 = 80.10; T2 = 31.10; RH2 = 87.26
