2017.11.09_14:32:50,177.18,228.54,279.28,28.24,30.75,37.20,22.67,15.91,966.41,329.24,379.67,433.25,44.92,47.77,56.26,23.57,70.92,973.47,79.53,N; Tset = 14.00; Ttrue = 0014.9; T1 = 22.23; RH1 = 80.21; T2 = 23.43; RH2 = 80.67
2017.11.09_14:33:50,186.07,247.03,295.63,29.20,30.60,37.52,23.46,16.50,999.73,227.71,274.91,318.80,31.43,35.12,40.71,24.38,58.08,1007.06,56.39,N; Tset = 14.00; Ttrue = 0015.3; T1 = 22.94; RH1 = 59.02; T2 = 24.21; RH2 = 59.26
2017.11.09_14:34:50,186.37,242.49,291.88,26.56,31.20,37.27,23.46,16.56,999.72,227.12,275.27,315.90,34.21,37.55,40.44,24.36,52.92,1007.07,51.27,N; Tset = 14.00; Ttrue = 0015.5; T1 = 22.94; RH1 = 55.39; T2 = 24.23; RH2 = 52.13
2017.11.09_14:35:50,189.33,243.07,290.05,29.20,31.17,37.46,23.46,16.59,999.73,221.72,278.39,325.66,30.64,36.28,41.21,24.36,50.73,1007.06,49.70,N; Tset = 14.00; Ttrue = 0015.7; T1 = 22.93; RH1 = 53.68; T2 = 24.27; RH2 = 50.43
2017.11.09_14:36:52,183.70,244.19,295.45,30.66,30.84,37.88,23.47,16.60,999.68,229.34,280.83,322.89,31.13,34.84,41.08,24.37,49.41,1007.05,49.03,N; Tset = 14.20; Ttrue = 0015.3; T1 = 22.94; RH1 = 52.94; T2 = 24.29; RH2 = 49.70
2017.11.09_14:37:58,186.85,241.85,292.01,28.44,32.01,37.58,23.49,16.59,999.66,225.92,278.65,315.83,31.98,35.61,40.38,24.38,47.95,1007.02,47.87,N; Tset = 14.80; Ttrue = 0014.5; T1 = 22.95; RH1 = 51.52; T2 = 24.31; RH2 = 48.68
2017.11.09_14:39:02,183.78,237.64,293.64,28.41,30.37,37.61,23.51,16.59,999.67,218.74,272.83,311.48,32.02,35.40,40.46,24.40,46.10,1007.03,46.00,N; Tset = 15.20; Ttrue = 0014.8; T1 = 22.94; RH1 = 49.65; T2 = 24.32; RH2 = 46.75
2017.11.09_14:40:08,185.65,242.34,289.40,29.48,30.67,39.66,23.53,16.58,999.66,217.62,270.27,313.36,30.73,35.58,41.36,24.42,45.10,1007.05,45.53,N; Tset = 15.80; Ttrue = 0015.8; T1 = 22.92; RH1 = 49.59; T2 = 24.35; RH2 = 45.92
2017.11.09_14:41:14,187.49,240.52,295.92,30.13,32.21,36.49,23.56,16.55,999.66,219.62,278.57,317.05,30.16,34.40,41.29,24.45,45.33,1007.05,46.72,N; Tset = 16.40; Ttrue = 0016.2; T1 = 22.91; RH1 = 51.26; T2 = 24.38; RH2 = 46.90
2017.11.09_14:42:18,184.90,243.23,295.51,31.08,32.15,36.52,23.58,16.50,999.65,223.96,273.75,319.19,29.94,34.60,40.72,24.48,45.64,1007.05,47.65,N; Tset = 16.80; Ttrue = 0016.6; T1 = 22.91; RH1 = 52.39; T2 = 24.40; RH2 = 47.84
2017.11.09_14:43:24,181.35,245.55,292.09,29.10,30.28,37.19,23.61,16.39,999.65,225.77,275.02,319.37,29.13,34.89,41.89,24.51,45.82,1007.01,48.29,N; Tset = 17.40; Ttrue = 0017.2; T1 = 22.90; RH1 = 53.29; T2 = 24.43; RH2 = 48.43
2017.11.09_14:44:28,196.40,241.07,287.43,34.20,30.47,35.81,23.63,16.25,999.56,223.66,280.69,322.10,29.58,35.48,41.12,24.54,46.27,1006.95,49.26,N; Tset = 17.80; Ttrue = 0017.6; T1 = 22.87; RH1 = 54.65; T2 = 24.46; RH2 = 49.33
2017.11.09_14:45:32,187.61,248.94,294.00,31.19,31.68,37.12,23.65,16.10,999.52,228.12,285.65,326.50,32.17,36.66,43.37,24.56,46.75,1006.87,50.18,N; Tset = 18.20; Ttrue = 0018.0; T1 = 22.82; RH1 = 55.94; T2 = 24.46; RH2 = 50.24
2017.11.09_14:46:36,188.27,249.99,300.62,30.74,30.66,36.14,23.68,15.96,999.48,236.35,290.32,329.41,30.87,37.09,44.91,24.58,47.18,1006.81,50.98,N; Tset = 18.60; Ttrue = 0018.5; T1 = 22.75; RH1 = 57.19; T2 = 24.46; RH2 = 51.08
2017.11.09_14:47:40,192.87,246.68,300.33,28.60,31.68,38.65,23.67,15.81,999.45,236.71,292.14,335.78,32.10,37.45,42.23,24.59,47.78,1006.74,51.94,N; Tset = 19.00; Ttrue = 0018.9; T1 = 22.63; RH1 = 58.74; T2 = 24.44; RH2 = 52.11
2017.11.09_14:48:46,190.01,244.37,294.85,28.41,31.24,37.25,23.67,15.72,999.39,236.49,291.88,335.60,32.51,36.65,42.32,24.59,48.46,1006.67,52.95,N; Tset = 19.60; Ttrue = 0019.3; T1 = 22.53; RH1 = 60.26; T2 = 24.42; RH2 = 53.22
2017.11.09_14:49:54,190.08,243.40,295.03,30.20,31.05,37.45,23.67,15.64,999.33,238.97,292.26,335.65,31.19,36.41,43.86,24.59,49.15,1006.63,53.92,N; Tset = 20.00; Ttrue = 0019.8; T1 = 22.43; RH1 = 61.75; T2 = 24.39; RH2 = 54.26
2017.11.09_14:50:58,188.29,245.57,294.04,28.35,30.68,36.88,23.67,15.60,999.37,238.38,295.85,338.74,32.57,36.99,43.54,24.57,50.02,1006.65,55.15,N; Tset = 20.40; Ttrue = 0020.2; T1 = 22.35; RH1 = 63.43; T2 = 24.36; RH2 = 55.52
2017.11.09_14:52:02,188.80,244.06,295.20,28.85,30.66,37.74,23.65,15.60,999.41,244.91,301.13,344.80,32.15,37.70,42.30,24.55,50.84,1006.69,56.24,N; Tset = 20.80; Ttrue = 0020.6; T1 = 22.29; RH1 = 64.83; T2 = 24.34; RH2 = 56.64
2017.11.09_14:53:04,187.40,244.01,297.74,28.27,31.54,37.53,23.64,15.63,999.45,253.55,302.13,343.48,32.78,38.13,43.57,24.54,51.67,1006.73,57.33,N; Tset = 21.00; Ttrue = 0020.9; T1 = 22.25; RH1 = 66.21; T2 = 24.32; RH2 = 57.73
2017.11.09_14:54:08,188.95,247.55,298.80,28.58,31.58,37.62,23.62,15.67,999.44,255.83,307.43,349.50,31.89,37.43,43.76,24.53,52.58,1006.72,58.51,N; Tset = 21.40; Ttrue = 0021.3; T1 = 22.22; RH1 = 67.61; T2 = 24.31; RH2 = 58.91
2017.11.09_14:55:12,194.86,250.78,298.83,34.92,31.96,38.11,23.61,15.68,999.41,255.89,312.67,364.08,33.56,38.07,44.51,24.51,53.47,1006.72,59.64,N; Tset = 21.80; Ttrue = 0021.7; T1 = 22.21; RH1 = 68.89; T2 = 24.31; RH2 = 60.02
2017.11.09_14:56:16,187.54,244.22,295.93,29.64,31.64,39.69,23.60,15.70,999.40,262.48,320.47,363.57,32.97,39.84,42.74,24.50,54.40,1006.71,60.79,N; Tset = 22.20; Ttrue = 0022.0; T1 = 22.21; RH1 = 70.16; T2 = 24.30; RH2 = 61.17
2017.11.09_14:57:20,187.88,243.24,297.57,29.67,33.18,38.82,23.58,15.71,999.40,263.33,319.35,363.83,33.36,39.04,45.25,24.48,55.29,1006.71,61.89,N; Tset = 22.60; Ttrue = 0022.4; T1 = 22.22; RH1 = 71.30; T2 = 24.30; RH2 = 62.25
2017.11.09_14:58:22,185.61,244.35,304.02,29.00,31.01,37.78,23.58,15.70,999.42,259.89,318.81,362.25,34.30,38.76,44.90,24.47,56.16,1006.72,62.98,N; Tset = 22.80; Ttrue = 0022.7; T1 = 22.24; RH1 = 72.41; T2 = 24.30; RH2 = 63.28
