2017.11.19_07:03:21,235.29,346.01,456.24,51.45,56.51,66.91,23.46,3.25,979.32,274.92,388.52,494.55,53.20,57.95,67.27,23.52,57.47,986.72,64.27,N; Tset = 11.80; Ttrue = 012.1; T1 = 25.03; RH1 = 51.78; T2 = 23.54; RH2 = 67.31
2017.11.19_07:32:11,216.76,318.34,429.61,46.20,55.83,63.56,24.01,3.49,1013.30,249.34,350.09,453.66,49.15,53.64,62.31,24.30,55.00,1020.97,66.28,N; Tset = 22.80; Ttrue = 022.6; T1 = 25.68; RH1 = 61.76; T2 = 24.55; RH2 = 64.58
2017.11.19_07:33:13,216.87,316.61,428.34,46.69,53.09,62.88,24.01,3.49,1013.30,250.42,353.33,457.08,48.70,55.43,61.07,24.32,55.94,1020.99,67.44,N; Tset = 23.00; Ttrue = 022.9; T1 = 25.75; RH1 = 62.67; T2 = 24.56; RH2 = 65.73
2017.11.19_07:34:17,209.96,312.85,419.98,47.42,51.47,61.80,24.03,3.49,1013.30,249.78,353.33,457.11,49.05,52.58,59.81,24.33,56.87,1021.00,68.60,N; Tset = 23.40; Ttrue = 023.3; T1 = 25.80; RH1 = 63.55; T2 = 24.56; RH2 = 66.87
2017.11.19_07:35:21,208.76,312.70,424.27,46.54,51.96,61.96,24.03,3.49,1013.35,249.97,354.90,461.36,48.66,52.80,60.59,24.34,57.81,1021.01,69.73,N; Tset = 23.80; Ttrue = 023.6; T1 = 25.87; RH1 = 64.44; T2 = 24.57; RH2 = 68.00
2017.11.19_07:36:23,209.44,310.69,418.75,46.00,54.99,62.02,24.04,3.49,1013.33,247.87,353.75,464.24,47.67,52.56,64.46,24.36,58.77,1020.99,70.90,N; Tset = 24.00; Ttrue = 023.9; T1 = 25.93; RH1 = 65.36; T2 = 24.57; RH2 = 69.21
2017.11.19_07:37:27,205.93,309.10,414.01,47.15,50.39,61.50,24.05,3.48,1013.35,249.81,355.54,464.83,47.49,54.49,61.16,24.37,59.70,1021.02,72.05,N; Tset = 24.40; Ttrue = 024.2; T1 = 25.99; RH1 = 66.22; T2 = 24.57; RH2 = 70.35
2017.11.19_07:38:29,209.18,311.05,419.60,45.45,51.57,62.35,24.07,3.47,1013.38,256.76,369.68,470.16,49.18,54.18,60.91,24.39,60.65,1021.05,73.19,N; Tset = 24.60; Ttrue = 024.5; T1 = 26.05; RH1 = 67.12; T2 = 24.57; RH2 = 71.51
2017.11.19_07:39:33,214.95,316.55,423.58,47.20,53.61,62.33,24.07,3.49,1013.41,270.89,372.55,486.87,51.16,54.80,61.84,24.41,61.61,1021.07,74.29,N; Tset = 25.00; Ttrue = 024.8; T1 = 26.10; RH1 = 67.98; T2 = 24.58; RH2 = 72.67
2017.11.19_07:40:35,209.09,309.41,413.88,47.59,51.69,60.50,24.09,3.49,1013.45,268.37,369.20,485.42,51.34,54.82,62.05,24.41,62.57,1021.08,75.49,N; Tset = 25.20; Ttrue = 025.1; T1 = 26.15; RH1 = 68.89; T2 = 24.58; RH2 = 73.86
2017.11.19_07:41:39,204.51,307.49,409.92,44.27,50.75,59.72,24.10,3.48,1013.44,262.23,372.49,484.00,49.20,54.16,62.02,24.42,63.53,1021.10,76.62,N; Tset = 25.60; Ttrue = 025.4; T1 = 26.20; RH1 = 69.76; T2 = 24.58; RH2 = 75.03
2017.11.19_07:42:41,202.64,307.84,412.22,44.92,51.77,60.56,24.11,3.47,1013.45,266.70,376.57,491.13,49.28,54.22,62.14,24.44,64.51,1021.09,77.81,N; Tset = 25.80; Ttrue = 025.7; T1 = 26.26; RH1 = 70.67; T2 = 24.58; RH2 = 76.24
2017.11.19_07:43:45,204.57,305.03,411.74,45.26,50.14,60.61,24.13,3.47,1013.43,274.93,385.07,496.94,51.14,57.17,62.76,24.45,65.44,1021.10,78.94,N; Tset = 26.20; Ttrue = 026.0; T1 = 26.31; RH1 = 71.50; T2 = 24.58; RH2 = 77.38
2017.11.19_07:44:47,206.71,307.97,406.56,46.75,52.15,61.00,24.15,3.47,1013.44,280.79,394.07,504.74,51.98,58.64,62.54,24.46,66.38,1021.10,80.08,N; Tset = 26.40; Ttrue = 026.3; T1 = 26.36; RH1 = 72.40; T2 = 24.58; RH2 = 78.56
2017.11.19_07:45:49,205.57,304.86,409.67,46.14,53.47,61.30,24.16,3.46,1013.46,280.01,398.92,516.14,51.65,57.60,64.27,24.46,67.36,1021.12,81.24,N; Tset = 26.60; Ttrue = 026.5; T1 = 26.40; RH1 = 73.27; T2 = 24.58; RH2 = 79.74
2017.11.19_07:46:53,202.31,302.71,404.02,44.87,53.75,61.44,24.17,3.43,1013.47,281.96,408.91,527.36,51.92,58.02,64.71,24.47,68.29,1021.13,82.34,N; Tset = 27.00; Ttrue = 026.8; T1 = 26.45; RH1 = 74.09; T2 = 24.58; RH2 = 80.87
2017.11.19_07:47:55,200.47,303.55,405.57,44.31,50.81,61.73,24.19,3.41,1013.49,289.20,412.45,535.81,52.61,58.51,64.97,24.49,69.24,1021.14,83.45,N; Tset = 27.20; Ttrue = 027.1; T1 = 26.49; RH1 = 74.95; T2 = 24.57; RH2 = 82.05
2017.11.19_07:48:57,207.06,304.41,409.88,45.74,50.03,60.37,24.19,3.41,1013.47,301.21,423.03,549.92,54.17,59.52,64.64,24.49,70.18,1021.14,84.61,N; Tset = 27.40; Ttrue = 027.4; T1 = 26.54; RH1 = 75.79; T2 = 24.57; RH2 = 83.19
2017.11.19_07:49:59,207.63,308.66,413.41,45.67,51.61,61.12,24.21,3.41,1013.48,301.96,428.83,558.12,53.79,58.66,67.23,24.48,71.11,1021.14,85.77,N; Tset = 27.60; Ttrue = 027.6; T1 = 26.58; RH1 = 76.63; T2 = 24.57; RH2 = 84.34
2017.11.19_07:51:03,207.20,307.18,410.84,46.10,53.55,61.30,24.21,3.37,1013.45,316.19,442.97,573.60,58.06,61.04,68.98,24.50,72.05,1021.14,86.90,N; Tset = 28.00; Ttrue = 027.8; T1 = 26.62; RH1 = 77.50; T2 = 24.57; RH2 = 85.53
2017.11.19_07:52:05,207.04,306.46,415.76,47.63,52.66,61.16,24.21,3.35,1013.46,318.17,451.14,586.12,57.08,60.98,69.07,24.51,72.99,1021.15,88.01,N; Tset = 28.20; Ttrue = 028.1; T1 = 26.67; RH1 = 78.34; T2 = 24.56; RH2 = 86.67
2017.11.19_07:53:07,211.47,305.26,411.53,46.04,51.73,61.00,24.23,3.35,1013.46,330.45,459.52,597.83,59.19,63.12,73.81,24.51,73.93,1021.16,89.15,N; Tset = 28.40; Ttrue = 028.4; T1 = 26.71; RH1 = 79.17; T2 = 24.56; RH2 = 87.81
2017.11.19_07:54:09,206.01,310.07,410.42,47.51,51.91,62.95,24.23,3.35,1013.48,340.41,473.90,619.91,60.67,64.21,73.15,24.50,74.87,1021.19,90.30,N; Tset = 28.60; Ttrue = 028.6; T1 = 26.74; RH1 = 80.03; T2 = 24.56; RH2 = 88.95
2017.11.19_07:55:13,208.92,308.16,412.53,47.87,51.86,60.97,24.24,3.33,1013.50,358.38,496.94,643.16,64.94,66.78,76.47,24.50,75.80,1021.19,91.44,N; Tset = 29.00; Ttrue = 028.8; T1 = 26.77; RH1 = 80.86; T2 = 24.56; RH2 = 90.13
