2017.11.01_01:27:16,303.11,433.28,548.96,54.90,57.92,66.58,27.11,7.72,968.79,495.67,645.60,776.98,68.85,77.18,88.01,27.62,71.88,976.45,77.52,N; Tset = 20.40; Ttrue = 020.7; T1 = 26.62; RH1 = 74.85; T2 = 27.11; RH2 = 81.79
2017.11.01_01:38:58,301.63,426.78,543.25,55.71,57.87,67.73,28.00,7.87,1002.23,354.93,473.42,580.29,51.18,59.82,68.62,28.53,48.24,1010.14,51.37,N; Tset = 24.60; Ttrue = 024.4; T1 = 26.95; RH1 = 56.59; T2 = 28.03; RH2 = 52.66
2017.11.01_01:40:02,300.28,425.69,542.31,52.72,57.29,67.26,28.01,7.86,1002.24,353.00,478.25,582.33,50.75,60.74,69.52,28.53,49.08,1010.16,52.63,N; Tset = 25.00; Ttrue = 024.9; T1 = 26.91; RH1 = 58.17; T2 = 28.01; RH2 = 53.96
2017.11.01_01:41:06,304.74,429.03,548.37,56.94,61.67,69.81,27.99,7.85,1002.25,367.57,486.81,599.40,50.59,58.70,70.84,28.52,49.97,1010.15,53.95,N; Tset = 25.40; Ttrue = 025.3; T1 = 26.87; RH1 = 59.75; T2 = 28.00; RH2 = 55.27
2017.11.01_01:42:12,302.29,431.14,547.33,54.45,59.57,67.90,27.98,7.85,1002.22,366.58,490.67,600.05,51.19,60.13,69.97,28.51,50.89,1010.14,55.22,N; Tset = 26.00; Ttrue = 025.8; T1 = 26.84; RH1 = 61.28; T2 = 27.99; RH2 = 56.57
2017.11.01_01:43:16,297.80,426.64,545.06,53.31,58.73,67.44,27.99,7.87,1002.23,368.04,488.06,601.14,52.48,58.77,68.50,28.51,51.84,1010.13,56.47,N; Tset = 26.40; Ttrue = 026.2; T1 = 26.80; RH1 = 62.81; T2 = 27.97; RH2 = 57.85
2017.11.01_01:44:20,294.30,422.06,533.73,52.16,56.83,65.62,27.98,7.85,1002.23,364.53,491.33,593.29,50.64,58.60,70.30,28.49,52.84,1010.14,57.80,N; Tset = 26.80; Ttrue = 026.6; T1 = 26.77; RH1 = 64.33; T2 = 27.97; RH2 = 59.19
2017.11.01_01:45:24,302.65,434.32,543.60,54.05,59.49,67.93,27.97,7.85,1002.29,379.33,502.88,616.46,51.76,59.85,71.33,28.49,53.82,1010.18,59.04,N; Tset = 27.20; Ttrue = 027.1; T1 = 26.75; RH1 = 65.79; T2 = 27.95; RH2 = 60.50
2017.11.01_01:46:28,304.82,431.42,543.76,54.88,60.88,69.73,27.97,7.85,1002.33,386.59,508.42,622.26,52.72,60.32,70.72,28.48,54.83,1010.23,60.32,N; Tset = 27.60; Ttrue = 027.5; T1 = 26.73; RH1 = 67.24; T2 = 27.94; RH2 = 61.79
2017.11.01_01:47:32,301.54,429.32,549.74,60.30,59.44,66.98,27.97,7.86,1002.35,390.78,513.58,628.21,52.43,62.06,72.22,28.47,55.86,1010.26,61.57,N; Tset = 28.00; Ttrue = 027.9; T1 = 26.72; RH1 = 68.69; T2 = 27.93; RH2 = 63.11
2017.11.01_01:48:36,301.25,429.54,537.67,56.22,59.22,68.37,27.95,7.85,1002.37,392.85,513.58,635.56,55.85,61.10,72.52,28.47,56.88,1010.28,62.79,N; Tset = 28.40; Ttrue = 028.3; T1 = 26.71; RH1 = 70.07; T2 = 27.92; RH2 = 64.39
2017.11.01_01:49:40,298.66,412.63,531.39,53.42,56.96,66.05,27.95,7.85,1002.36,380.85,503.01,616.72,51.49,62.49,71.11,28.45,57.92,1010.27,64.10,N; Tset = 28.80; Ttrue = 028.7; T1 = 26.70; RH1 = 71.46; T2 = 27.92; RH2 = 65.67
2017.11.01_01:50:44,288.08,408.15,517.53,51.19,56.31,65.08,27.95,7.82,1002.35,376.49,508.89,613.88,52.64,61.71,70.89,28.45,58.97,1010.27,65.32,N; Tset = 29.20; Ttrue = 029.0; T1 = 26.71; RH1 = 72.78; T2 = 27.91; RH2 = 66.95
2017.11.01_01:51:48,281.34,395.48,502.04,51.06,54.86,63.29,27.94,7.80,1002.31,376.92,497.17,604.39,51.00,60.97,68.58,28.44,60.01,1010.24,66.58,N; Tset = 29.60; Ttrue = 029.4; T1 = 26.72; RH1 = 74.11; T2 = 27.91; RH2 = 68.24
2017.11.01_01:52:50,281.71,393.04,509.72,52.66,53.74,63.07,27.93,7.79,1002.31,380.56,498.76,610.53,51.22,59.01,70.35,28.43,61.05,1010.25,67.83,N; Tset = 29.80; Ttrue = 029.8; T1 = 26.73; RH1 = 75.39; T2 = 27.91; RH2 = 69.50
2017.11.01_01:53:54,293.85,402.75,522.04,54.31,57.53,65.19,27.93,7.79,1002.35,391.11,519.04,627.29,50.96,58.72,71.11,28.43,62.09,1010.25,69.05,N; Tset = 30.20; Ttrue = 030.1; T1 = 26.74; RH1 = 76.66; T2 = 27.90; RH2 = 70.77
2017.11.01_01:54:58,282.08,400.78,510.36,51.75,57.35,63.88,27.93,7.79,1002.33,393.30,517.38,629.41,54.95,60.77,69.73,28.43,63.14,1010.24,70.29,N; Tset = 30.60; Ttrue = 030.5; T1 = 26.76; RH1 = 77.93; T2 = 27.90; RH2 = 72.06
2017.11.01_01:56:02,281.95,396.05,506.06,51.74,55.94,63.62,27.93,7.80,1002.30,402.65,525.60,639.03,53.37,58.48,71.04,28.41,64.19,1010.25,71.59,N; Tset = 31.00; Ttrue = 030.8; T1 = 26.79; RH1 = 79.15; T2 = 27.89; RH2 = 73.36
2017.11.01_01:57:04,282.59,398.25,502.86,53.10,55.36,63.34,27.93,7.81,1002.34,407.20,533.41,644.95,54.19,60.63,72.35,28.41,65.25,1010.28,72.80,N; Tset = 31.20; Ttrue = 031.1; T1 = 26.81; RH1 = 80.36; T2 = 27.89; RH2 = 74.64
2017.11.01_01:58:08,285.26,398.23,508.82,52.24,53.90,64.82,27.92,7.83,1002.33,417.34,542.23,657.44,59.97,61.63,73.60,28.41,66.28,1010.26,74.00,N; Tset = 31.60; Ttrue = 031.4; T1 = 26.84; RH1 = 81.51; T2 = 27.88; RH2 = 75.91
2017.11.01_01:59:10,279.24,395.20,501.67,52.56,55.56,64.68,27.91,7.82,1002.33,405.22,536.91,656.60,54.20,62.27,72.27,28.41,67.31,1010.26,75.17,N; Tset = 31.80; Ttrue = 031.8; T1 = 26.86; RH1 = 82.63; T2 = 27.88; RH2 = 77.15
2017.11.01_02:00:14,278.39,393.17,499.12,51.34,55.23,63.87,27.91,7.81,1002.34,418.11,550.89,670.44,54.92,64.45,73.93,28.39,68.33,1010.26,76.39,N; Tset = 32.20; Ttrue = 032.1; T1 = 26.90; RH1 = 83.73; T2 = 27.88; RH2 = 78.33
2017.11.01_02:01:16,283.24,402.84,506.98,49.32,55.19,64.00,27.90,7.83,1002.35,429.91,564.98,688.84,54.59,62.52,73.36,28.39,69.35,1010.25,77.63,N; Tset = 32.40; Ttrue = 032.4; T1 = 26.94; RH1 = 84.84; T2 = 27.87; RH2 = 79.62
2017.11.01_02:02:20,282.58,401.15,510.98,54.10,55.74,64.08,27.90,7.83,1002.36,443.99,574.93,703.28,56.04,63.89,74.17,28.39,70.40,1010.26,78.84,N; Tset = 32.80; Ttrue = 032.7; T1 = 26.99; RH1 = 85.93; T2 = 27.87; RH2 = 80.92
2017.11.01_02:03:22,281.81,399.29,504.75,48.83,54.59,64.48,27.90,7.84,1002.36,457.83,587.16,714.09,56.46,65.26,75.03,28.39,71.41,1010.23,79.99,N; Tset = 33.00; Ttrue = 033.0; T1 = 27.03; RH1 = 86.94; T2 = 27.87; RH2 = 82.09
2017.11.01_02:04:26,283.54,402.53,506.53,51.20,57.06,65.92,27.90,7.85,1002.32,462.68,598.40,735.46,55.23,63.98,77.30,28.39,72.44,1010.25,81.16,N; Tset = 33.40; Ttrue = 033.3; T1 = 27.08; RH1 = 87.96; T2 = 27.87; RH2 = 83.30
2017.11.01_02:05:28,283.94,398.00,507.47,54.35,56.59,64.42,27.91,7.85,1002.35,469.87,610.05,747.07,59.19,66.74,77.09,28.39,73.46,1010.26,82.35,N; Tset = 33.60; Ttrue = 033.5; T1 = 27.13; RH1 = 88.98; T2 = 27.87; RH2 = 84.55
2017.11.01_02:06:32,279.05,396.65,502.25,49.96,55.78,64.81,27.91,7.83,1002.40,483.86,632.47,763.70,60.48,68.69,81.88,28.39,74.47,1010.29,83.51,N; Tset = 34.00; Ttrue = 033.8; T1 = 27.17; RH1 = 89.98; T2 = 27.87; RH2 = 85.78
2017.11.01_02:07:34,282.58,397.74,513.53,51.15,58.52,65.85,27.90,7.83,1002.42,505.75,650.65,793.38,63.78,72.28,84.85,28.39,75.46,1010.30,84.65,N; Tset = 34.20; Ttrue = 034.1; T1 = 27.22; RH1 = 90.91; T2 = 27.87; RH2 = 86.95
2017.11.01_02:08:36,282.08,394.10,508.37,53.33,56.20,65.32,27.91,7.83,1002.42,520.66,669.35,812.97,64.73,72.81,87.55,28.39,76.45,1010.31,85.80,N; Tset = 34.40; Ttrue = 034.4; T1 = 27.27; RH1 = 91.83; T2 = 27.88; RH2 = 88.13
2017.11.01_02:09:40,279.98,397.78,508.01,51.66,55.74,64.05,27.90,7.83,1002.44,533.88,695.61,838.49,67.29,76.10,90.77,28.39,77.44,1010.33,86.93,N; Tset = 34.80; Ttrue = 034.6; T1 = 27.33; RH1 = 92.73; T2 = 27.88; RH2 = 89.28
2017.11.01_02:10:42,282.66,400.89,512.44,50.39,56.70,64.52,27.90,7.81,1002.41,554.69,721.41,869.09,73.66,80.76,95.69,28.39,78.43,1010.32,88.06,N; Tset = 35.00; Ttrue = 034.9; T1 = 27.39; RH1 = 93.61; T2 = 27.88; RH2 = 90.41
2017.11.01_02:11:44,284.63,395.72,501.36,53.00,60.19,65.06,27.90,7.81,1002.43,573.55,744.58,895.09,75.39,84.57,96.67,28.39,79.39,1010.33,89.15,N; Tset = 35.20; Ttrue = 035.1; T1 = 27.45; RH1 = 94.42; T2 = 27.88; RH2 = 91.58
