2017.11.02_11:08:59,366.38,490.80,604.46,59.15,64.19,73.65,22.43,13.38,966.92,664.65,808.67,922.75,80.36,89.11,101.42,23.39,73.28,973.89,81.35,N; Tset = 16.00; Ttrue = 0016.8; T1 = 22.26; RH1 = 80.89; T2 = 23.15; RH2 = 83.06
2017.11.02_11:09:59,373.20,511.59,621.50,60.27,65.84,79.49,23.21,13.90,1000.26,437.94,547.29,642.89,57.66,66.44,75.27,24.18,60.90,1007.46,58.96,N; Tset = 16.00; Ttrue = 0017.2; T1 = 22.88; RH1 = 60.97; T2 = 23.89; RH2 = 62.60
2017.11.02_11:10:59,376.41,511.25,623.88,62.38,68.80,77.18,23.19,13.92,1000.26,446.22,567.93,658.37,57.13,66.63,76.44,24.15,55.67,1007.44,53.74,N; Tset = 16.00; Ttrue = 0017.3; T1 = 22.76; RH1 = 57.87; T2 = 23.87; RH2 = 55.17
2017.11.02_11:11:59,388.51,513.08,628.67,67.54,66.60,77.91,23.17,13.98,1000.26,445.58,566.05,665.44,60.62,68.05,76.75,24.12,53.43,1007.45,52.09,N; Tset = 16.00; Ttrue = 0017.4; T1 = 22.68; RH1 = 56.41; T2 = 23.84; RH2 = 53.36
2017.11.02_11:12:59,387.45,518.76,637.96,63.95,71.35,81.09,23.15,14.05,1000.25,458.05,575.89,673.83,60.41,67.73,79.00,24.10,52.01,1007.43,51.12,N; Tset = 16.00; Ttrue = 0016.6; T1 = 22.61; RH1 = 55.41; T2 = 23.81; RH2 = 52.52
2017.11.02_11:14:05,387.34,518.98,636.44,60.99,67.24,78.86,23.13,14.11,1000.24,448.94,570.23,665.13,57.98,65.92,77.53,24.08,50.16,1007.41,49.25,N; Tset = 16.60; Ttrue = 0016.1; T1 = 22.53; RH1 = 53.39; T2 = 23.77; RH2 = 50.79
2017.11.02_11:15:11,380.26,520.46,636.41,61.62,66.70,79.94,23.12,14.14,1000.24,438.80,562.96,657.96,57.10,64.63,76.40,24.06,48.49,1007.43,47.76,N; Tset = 17.20; Ttrue = 0017.0; T1 = 22.45; RH1 = 52.08; T2 = 23.75; RH2 = 49.15
2017.11.02_11:16:17,381.03,516.42,622.04,61.23,67.78,78.78,23.10,14.14,1000.25,446.33,567.70,662.60,56.24,65.50,77.43,24.03,48.18,1007.45,48.38,N; Tset = 17.80; Ttrue = 0017.7; T1 = 22.40; RH1 = 53.30; T2 = 23.73; RH2 = 49.35
2017.11.02_11:17:21,384.85,519.64,637.28,60.45,66.44,79.07,23.09,14.13,1000.23,457.58,576.66,673.52,58.75,65.29,77.13,24.01,48.73,1007.44,49.89,N; Tset = 18.20; Ttrue = 0018.0; T1 = 22.37; RH1 = 55.13; T2 = 23.72; RH2 = 50.74
2017.11.02_11:18:27,384.04,516.01,627.40,62.76,66.37,78.74,23.07,14.08,1000.21,454.42,571.53,671.39,58.75,66.95,77.61,24.00,49.01,1007.41,50.75,N; Tset = 18.80; Ttrue = 0018.5; T1 = 22.33; RH1 = 56.16; T2 = 23.72; RH2 = 51.58
2017.11.02_11:19:31,381.88,512.28,626.33,64.26,66.80,79.75,23.07,14.06,1000.19,457.85,574.48,676.22,60.29,66.10,79.68,23.99,49.52,1007.40,51.86,N; Tset = 19.20; Ttrue = 0019.0; T1 = 22.30; RH1 = 57.56; T2 = 23.72; RH2 = 52.57
