2017.11.16_19:50:01,188.34,265.25,343.87,41.39,42.62,50.85,21.88,4.34,969.83,279.61,385.91,467.39,50.46,53.10,60.62,23.81,66.50,977.09,88.09,N; Tset = 10.00; Ttrue = 0012.3; T1 = 25.77; RH1 = 69.66; T2 = 25.56; RH2 = 82.34
2017.11.16_19:51:01,195.41,277.19,353.75,40.32,44.21,52.08,22.64,4.48,1003.27,216.42,290.67,353.88,43.91,45.34,51.84,24.63,50.52,1010.80,58.83,N; Tset = 10.00; Ttrue = 0012.8; T1 = 26.61; RH1 = 49.00; T2 = 26.41; RH2 = 56.27
2017.11.16_19:52:09,200.17,278.32,360.21,41.61,44.71,51.96,22.65,4.48,1003.24,219.56,291.41,360.67,40.92,46.58,53.17,24.63,44.81,1010.77,52.41,N; Tset = 10.80; Ttrue = 0013.0; T1 = 26.58; RH1 = 45.41; T2 = 26.41; RH2 = 48.43
2017.11.16_19:53:21,201.65,279.25,359.43,40.38,44.78,52.78,22.66,4.49,1003.25,227.14,298.07,364.93,42.03,46.16,52.30,24.64,41.98,1010.76,50.55,N; Tset = 12.00; Ttrue = 0013.2; T1 = 26.51; RH1 = 44.53; T2 = 26.41; RH2 = 46.21
2017.11.16_19:54:31,197.76,278.29,361.12,39.47,45.54,54.61,22.66,4.49,1003.31,228.40,298.00,367.50,42.28,45.88,52.07,24.65,40.42,1010.82,49.81,N; Tset = 13.00; Ttrue = 0012.5; T1 = 26.38; RH1 = 44.42; T2 = 26.39; RH2 = 45.44
2017.11.16_19:55:41,196.71,279.29,362.90,39.70,44.98,52.79,22.66,4.49,1003.35,222.24,297.27,362.81,42.28,46.88,52.40,24.65,38.73,1010.83,48.28,N; Tset = 14.00; Ttrue = 0013.5; T1 = 26.28; RH1 = 43.28; T2 = 26.36; RH2 = 44.15
2017.11.16_19:56:51,199.85,280.78,364.38,39.89,46.15,53.46,22.64,4.49,1003.31,226.66,300.17,367.29,41.99,47.48,53.58,24.65,38.14,1010.82,48.63,N; Tset = 15.00; Ttrue = 0015.0; T1 = 26.19; RH1 = 44.39; T2 = 26.34; RH2 = 43.98
2017.11.16_19:58:01,195.74,280.07,362.90,41.73,48.91,52.17,22.63,4.51,1003.31,224.56,302.74,372.47,42.19,47.76,51.81,24.65,39.39,1010.83,51.64,N; Tset = 16.00; Ttrue = 0015.6; T1 = 26.12; RH1 = 47.62; T2 = 26.32; RH2 = 46.46
2017.11.16_19:59:11,201.16,284.25,362.39,41.06,46.51,54.35,22.62,4.51,1003.33,227.77,300.05,372.62,41.59,45.97,51.47,24.65,40.44,1010.87,53.70,N; Tset = 17.00; Ttrue = 0016.7; T1 = 26.09; RH1 = 49.55; T2 = 26.32; RH2 = 48.37
2017.11.16_20:00:21,200.17,283.15,365.03,43.58,47.78,56.42,22.62,4.51,1003.38,233.94,304.27,377.45,41.66,48.94,53.71,24.66,41.75,1010.89,56.01,N; Tset = 18.00; Ttrue = 0017.8; T1 = 26.09; RH1 = 51.91; T2 = 26.33; RH2 = 50.29
2017.11.16_20:01:29,201.82,286.55,364.07,40.79,45.34,53.34,22.62,4.51,1003.35,232.97,313.17,385.26,42.62,46.71,53.84,24.67,43.50,1010.87,58.98,N; Tset = 18.80; Ttrue = 0018.6; T1 = 26.15; RH1 = 54.60; T2 = 26.36; RH2 = 52.80
