2017.11.23_08:36:39,14.67,17.82,21.43,3.01,3.69,5.65,21.02,3.52,974.84,31.75,32.26,40.42,17.36,16.69,17.59,22.18,67.14,981.86,87.38,N; Tset = 10.00; Ttrue = 0012.6; T1 = 24.44; RH1 = 67.93; T2 = 23.81; RH2 = 82.03
2017.11.23_08:37:39,14.68,17.97,23.07,3.37,3.35,5.45,21.74,3.64,1008.40,21.46,28.79,33.79,10.32,12.02,12.53,22.95,52.18,1015.67,59.61,N; Tset = 10.00; Ttrue = 0013.0; T1 = 25.21; RH1 = 48.83; T2 = 24.59; RH2 = 57.32
2017.11.23_08:38:47,15.52,19.28,21.84,5.31,3.40,5.73,21.74,3.62,1008.43,24.71,29.24,34.16,11.45,12.12,12.96,22.94,46.77,1015.66,53.76,N; Tset = 10.80; Ttrue = 0013.3; T1 = 25.17; RH1 = 45.87; T2 = 24.57; RH2 = 49.92
2017.11.23_08:39:59,15.86,20.92,22.15,5.06,3.37,5.43,21.74,3.62,1008.41,25.86,32.30,40.35,11.14,13.05,13.24,22.93,44.28,1015.68,52.31,N; Tset = 12.00; Ttrue = 0013.5; T1 = 25.11; RH1 = 45.26; T2 = 24.56; RH2 = 48.06
2017.11.23_08:41:09,16.59,27.01,24.18,4.75,3.50,5.79,21.74,3.62,1008.38,25.98,34.89,39.94,12.24,13.49,13.72,22.93,42.92,1015.67,51.81,N; Tset = 13.00; Ttrue = 0012.8; T1 = 25.07; RH1 = 45.13; T2 = 24.54; RH2 = 47.46
2017.11.23_08:42:19,14.80,20.92,23.38,5.73,5.06,6.54,21.73,3.62,1008.40,26.66,32.03,39.60,11.60,12.71,16.14,22.93,41.19,1015.68,50.14,N; Tset = 14.00; Ttrue = 0013.4; T1 = 25.02; RH1 = 43.72; T2 = 24.53; RH2 = 46.05
2017.11.23_08:43:29,15.00,19.38,23.21,4.17,3.38,5.38,21.72,3.62,1008.39,22.86,29.53,36.78,10.57,12.21,12.79,22.93,40.45,1015.66,50.18,N; Tset = 15.00; Ttrue = 0015.0; T1 = 24.97; RH1 = 44.41; T2 = 24.51; RH2 = 45.59
2017.11.23_08:44:39,16.31,20.44,23.74,3.74,3.33,5.37,21.72,3.62,1008.38,25.71,31.54,37.86,10.58,12.22,13.11,22.93,41.78,1015.65,53.37,N; Tset = 16.00; Ttrue = 0015.6; T1 = 24.94; RH1 = 47.71; T2 = 24.50; RH2 = 48.14
2017.11.23_08:45:49,16.89,20.13,23.28,3.62,3.53,6.29,21.72,3.62,1008.36,25.22,30.76,36.25,10.58,12.21,12.26,22.93,42.90,1015.63,55.52,N; Tset = 17.00; Ttrue = 0016.6; T1 = 24.91; RH1 = 49.64; T2 = 24.50; RH2 = 50.17
2017.11.23_08:46:59,16.15,19.93,23.39,4.78,3.34,5.85,21.71,3.62,1008.38,20.39,28.41,34.28,10.42,11.61,12.31,22.93,44.26,1015.62,58.01,N; Tset = 18.00; Ttrue = 0017.8; T1 = 24.88; RH1 = 52.16; T2 = 24.49; RH2 = 52.23
2017.11.23_08:48:07,16.42,18.81,22.98,4.43,3.38,6.48,21.70,3.62,1008.31,23.56,28.19,35.02,9.97,12.41,15.14,22.94,46.18,1015.60,61.16,N; Tset = 18.80; Ttrue = 0018.6; T1 = 24.86; RH1 = 55.18; T2 = 24.49; RH2 = 55.02
2017.11.23_08:49:17,15.28,20.60,23.93,3.70,3.44,5.78,21.70,3.62,1008.29,23.66,29.10,35.10,11.06,12.81,14.37,22.95,47.96,1015.54,63.84,N; Tset = 19.80; Ttrue = 0019.4; T1 = 24.84; RH1 = 57.67; T2 = 24.48; RH2 = 57.50
2017.11.23_08:50:25,15.60,19.79,23.42,3.92,3.40,5.61,21.70,3.60,1008.26,24.88,30.32,35.48,10.91,12.45,12.55,22.94,49.73,1015.50,66.50,N; Tset = 20.60; Ttrue = 0020.3; T1 = 24.83; RH1 = 60.13; T2 = 24.49; RH2 = 59.83
2017.11.23_08:51:33,15.24,19.78,22.99,3.70,3.34,5.61,21.70,3.60,1008.20,24.82,28.89,36.51,10.07,12.23,12.10,22.94,51.70,1015.48,69.44,N; Tset = 21.40; Ttrue = 0021.1; T1 = 24.83; RH1 = 62.83; T2 = 24.49; RH2 = 62.40
2017.11.23_08:52:41,16.49,19.61,22.49,4.07,3.33,6.03,21.70,3.60,1008.23,23.62,31.56,41.19,10.30,12.41,12.49,22.93,53.74,1015.48,72.40,N; Tset = 22.20; Ttrue = 0022.0; T1 = 24.83; RH1 = 65.46; T2 = 24.49; RH2 = 65.01
2017.11.23_08:53:49,15.65,19.50,23.37,3.80,3.41,5.57,21.69,3.60,1008.24,26.13,31.45,39.21,10.75,12.70,12.85,22.94,55.91,1015.47,75.42,N; Tset = 23.00; Ttrue = 0022.8; T1 = 24.84; RH1 = 68.26; T2 = 24.49; RH2 = 67.74
2017.11.23_08:54:57,16.50,19.53,23.32,3.45,3.81,5.88,21.68,3.60,1008.22,25.93,34.98,39.41,11.14,12.46,12.99,22.95,58.21,1015.48,78.60,N; Tset = 23.80; Ttrue = 0023.6; T1 = 24.86; RH1 = 71.08; T2 = 24.49; RH2 = 70.60
2017.11.23_08:56:05,15.81,19.94,23.35,4.14,3.79,6.57,21.68,3.60,1008.20,27.90,34.19,43.47,10.85,12.37,12.90,22.95,60.44,1015.45,81.69,N; Tset = 24.60; Ttrue = 0024.3; T1 = 24.89; RH1 = 73.71; T2 = 24.50; RH2 = 73.40
2017.11.23_08:57:13,16.27,19.41,22.37,4.21,3.22,5.95,21.68,3.60,1008.20,28.85,36.74,48.63,11.79,13.30,14.10,22.95,62.63,1015.43,84.70,N; Tset = 25.40; Ttrue = 0025.1; T1 = 24.92; RH1 = 76.26; T2 = 24.50; RH2 = 76.09
2017.11.23_08:58:19,17.31,20.36,23.90,4.09,2.85,5.69,21.68,3.60,1008.20,32.79,42.38,49.95,11.81,14.03,15.93,22.95,64.98,1015.46,88.02,N; Tset = 26.00; Ttrue = 0025.8; T1 = 24.97; RH1 = 79.08; T2 = 24.50; RH2 = 78.99
2017.11.23_08:59:27,17.47,22.09,23.70,4.08,3.67,5.80,21.68,3.61,1008.17,36.32,44.54,53.85,12.19,14.19,16.62,22.95,67.40,1015.42,91.36,N; Tset = 26.80; Ttrue = 0026.6; T1 = 25.02; RH1 = 81.85; T2 = 24.51; RH2 = 81.98
