2017.11.19_02:53:59,295.25,434.74,574.61,63.34,75.09,87.65,23.74,2.81,978.50,381.43,536.99,679.38,73.67,77.42,89.60,23.81,67.13,985.95,87.70,N; Tset = 11.20; Ttrue = 0013.1; T1 = 27.25; RH1 = 63.10; T2 = 25.43; RH2 = 82.97
2017.11.19_02:54:59,303.30,446.01,586.83,65.54,77.88,89.67,24.55,2.93,1012.19,320.92,446.86,570.73,65.38,73.68,84.19,24.62,52.56,1019.91,60.68,N; Tset = 11.20; Ttrue = 0013.6; T1 = 28.10; RH1 = 46.09; T2 = 26.26; RH2 = 58.75
2017.11.19_02:55:59,304.50,442.92,593.74,69.10,79.74,89.01,24.54,2.95,1012.14,322.99,449.93,573.48,64.30,74.48,83.38,24.61,47.37,1019.84,55.29,N; Tset = 11.20; Ttrue = 0013.9; T1 = 28.04; RH1 = 43.94; T2 = 26.26; RH2 = 51.49
2017.11.19_02:56:59,311.63,446.68,592.90,67.50,76.32,88.25,24.54,2.94,1012.14,329.59,454.99,579.56,66.05,77.12,84.87,24.61,45.04,1019.84,53.98,N; Tset = 11.20; Ttrue = 0014.1; T1 = 28.00; RH1 = 43.54; T2 = 26.27; RH2 = 49.65
2017.11.19_02:58:05,301.63,446.44,590.32,71.25,76.87,88.68,24.52,2.92,1012.14,327.15,456.33,572.91,66.69,72.48,82.18,24.61,43.60,1019.87,53.52,N; Tset = 11.80; Ttrue = 0014.3; T1 = 27.96; RH1 = 43.54; T2 = 26.28; RH2 = 48.90
2017.11.19_02:59:11,305.21,453.22,597.76,67.30,74.62,88.73,24.52,2.92,1012.19,322.78,452.67,574.04,66.55,73.43,84.07,24.61,42.61,1019.88,53.41,N; Tset = 12.40; Ttrue = 0014.5; T1 = 27.92; RH1 = 43.76; T2 = 26.29; RH2 = 48.55
2017.11.19_03:00:17,311.02,447.42,595.49,65.94,76.59,88.72,24.51,2.90,1012.16,333.11,455.71,575.46,65.13,74.58,86.24,24.62,41.95,1019.85,53.44,N; Tset = 13.00; Ttrue = 0014.7; T1 = 27.86; RH1 = 44.08; T2 = 26.28; RH2 = 48.46
2017.11.19_03:01:23,305.38,447.70,588.80,67.47,76.25,87.78,24.50,2.91,1012.14,323.88,458.03,580.08,65.71,73.90,84.56,24.63,41.52,1019.84,53.57,N; Tset = 13.60; Ttrue = 0014.6; T1 = 27.79; RH1 = 44.50; T2 = 26.28; RH2 = 48.54
2017.11.19_03:02:27,307.49,445.05,589.01,68.85,76.90,87.67,24.50,2.91,1012.14,320.81,455.55,577.11,65.78,74.82,85.06,24.63,40.99,1019.84,53.30,N; Tset = 14.00; Ttrue = 0013.8; T1 = 27.72; RH1 = 44.38; T2 = 26.26; RH2 = 48.41
2017.11.19_03:03:33,303.12,446.28,583.88,67.81,76.75,88.85,24.50,2.90,1012.14,327.38,447.60,566.33,65.23,74.42,84.02,24.64,39.80,1019.85,51.74,N; Tset = 14.60; Ttrue = 0014.2; T1 = 27.65; RH1 = 43.22; T2 = 26.25; RH2 = 47.12
2017.11.19_03:04:39,305.68,446.22,590.28,67.41,77.68,88.88,24.48,2.90,1012.16,337.80,451.16,575.24,66.60,71.97,82.37,24.64,39.28,1019.88,51.61,N; Tset = 15.20; Ttrue = 0015.1; T1 = 27.59; RH1 = 43.60; T2 = 26.26; RH2 = 46.64
2017.11.19_03:05:43,299.33,445.99,589.56,64.86,76.11,88.26,24.48,2.90,1012.18,319.02,449.73,569.27,65.79,72.56,80.85,24.65,39.94,1019.89,53.32,N; Tset = 15.60; Ttrue = 0015.5; T1 = 27.55; RH1 = 45.41; T2 = 26.27; RH2 = 47.92
