2017.11.12_11:28:40,115.35,167.33,218.31,25.13,28.43,34.83,22.87,6.33,968.04,188.10,253.80,328.22,42.19,43.21,50.83,23.75,71.72,975.06,77.32,N; Tset = 10.80; Ttrue = 0013.2; T1 = 22.68; RH1 = 74.52; T2 = 23.44; RH2 = 81.19
2017.11.12_11:29:40,115.79,170.97,223.81,26.59,28.72,35.80,23.64,6.56,1001.40,131.80,176.17,231.62,26.54,32.53,38.78,24.53,55.76,1008.68,50.66,N; Tset = 10.80; Ttrue = 0013.7; T1 = 23.38; RH1 = 51.00; T2 = 24.19; RH2 = 54.82
2017.11.12_11:30:40,121.20,172.58,227.00,25.42,29.47,35.11,23.62,6.57,1001.38,132.09,177.11,228.73,27.93,32.51,39.40,24.50,49.59,1008.67,44.56,N; Tset = 10.80; Ttrue = 0014.0; T1 = 23.32; RH1 = 46.85; T2 = 24.20; RH2 = 46.30
2017.11.12_11:31:40,120.68,173.10,228.36,27.54,30.48,36.25,23.60,6.59,1001.34,131.89,181.35,228.77,26.96,33.01,37.77,24.48,46.77,1008.64,42.50,N; Tset = 10.80; Ttrue = 0014.1; T1 = 23.27; RH1 = 44.81; T2 = 24.21; RH2 = 44.07
2017.11.12_11:32:42,122.87,171.65,227.84,26.51,28.98,35.31,23.59,6.61,1001.30,135.95,183.57,232.28,28.01,33.12,38.56,24.46,45.05,1008.60,41.68,N; Tset = 11.00; Ttrue = 0013.5; T1 = 23.24; RH1 = 44.04; T2 = 24.21; RH2 = 43.08
2017.11.12_11:33:48,121.89,177.30,231.02,26.76,29.25,35.29,23.58,6.62,1001.25,135.12,184.13,231.43,27.22,32.42,38.43,24.45,43.10,1008.54,40.21,N; Tset = 11.60; Ttrue = 0012.7; T1 = 23.19; RH1 = 42.47; T2 = 24.22; RH2 = 41.61
2017.11.12_11:34:54,126.21,175.32,234.97,26.14,31.64,35.87,23.57,6.65,1001.20,132.58,181.22,229.03,26.89,33.30,37.61,24.43,41.06,1008.51,38.44,N; Tset = 12.20; Ttrue = 0012.1; T1 = 23.11; RH1 = 40.78; T2 = 24.23; RH2 = 39.70
2017.11.12_11:35:58,125.97,176.95,231.44,29.13,31.68,36.50,23.57,6.70,1001.17,133.90,192.66,229.21,26.88,35.80,39.12,24.42,39.36,1008.48,37.05,N; Tset = 12.60; Ttrue = 0012.1; T1 = 23.04; RH1 = 39.54; T2 = 24.23; RH2 = 38.15
2017.11.12_11:37:04,122.08,177.87,232.61,26.98,29.67,35.55,23.56,6.73,1001.14,135.23,189.71,231.06,28.45,34.46,39.22,24.43,38.19,1008.46,36.39,N; Tset = 13.20; Ttrue = 0013.1; T1 = 22.97; RH1 = 39.24; T2 = 24.24; RH2 = 37.25
2017.11.12_11:38:08,119.79,175.17,230.84,27.04,29.53,36.28,23.56,6.73,1001.12,132.64,181.42,229.56,28.90,33.87,37.64,24.43,38.09,1008.46,37.26,N; Tset = 13.60; Ttrue = 0013.6; T1 = 22.90; RH1 = 40.71; T2 = 24.25; RH2 = 37.78
2017.11.12_11:39:14,126.14,175.81,230.26,28.69,31.76,36.12,23.56,6.75,1001.12,133.52,186.24,234.71,29.17,33.92,37.90,24.44,38.35,1008.47,38.28,N; Tset = 14.20; Ttrue = 0013.9; T1 = 22.84; RH1 = 42.08; T2 = 24.26; RH2 = 38.77
2017.11.12_11:40:18,122.80,177.36,235.93,26.45,33.98,38.41,23.58,6.75,1001.12,144.09,186.39,238.25,27.39,32.97,39.27,24.45,38.46,1008.46,38.94,N; Tset = 14.60; Ttrue = 0014.5; T1 = 22.79; RH1 = 43.02; T2 = 24.27; RH2 = 39.35
2017.11.12_11:41:24,125.81,180.53,243.58,27.62,32.66,37.08,23.58,6.74,1001.08,141.78,192.48,247.09,28.30,33.68,38.26,24.47,38.80,1008.42,39.84,N; Tset = 15.20; Ttrue = 0015.0; T1 = 22.74; RH1 = 44.33; T2 = 24.29; RH2 = 40.14
2017.11.12_11:42:28,124.69,179.55,240.80,27.76,29.52,38.06,23.60,6.75,1001.02,143.72,191.37,241.21,31.55,34.62,39.59,24.48,39.26,1008.38,40.81,N; Tset = 15.60; Ttrue = 0015.4; T1 = 22.70; RH1 = 45.61; T2 = 24.31; RH2 = 41.06
2017.11.12_11:43:32,125.45,180.73,237.89,26.98,31.44,38.26,23.61,6.75,1000.99,140.61,191.83,249.98,29.01,33.76,41.01,24.49,39.70,1008.33,41.66,N; Tset = 16.00; Ttrue = 0015.9; T1 = 22.66; RH1 = 46.76; T2 = 24.33; RH2 = 41.85
2017.11.12_11:44:36,124.36,181.61,240.36,26.53,30.67,38.19,23.63,6.76,1000.95,148.17,191.61,247.01,28.11,34.12,39.64,24.51,40.23,1008.31,42.58,N; Tset = 16.40; Ttrue = 0016.3; T1 = 22.62; RH1 = 48.01; T2 = 24.35; RH2 = 42.72
2017.11.12_11:45:40,122.33,182.12,243.29,29.84,31.22,37.32,23.64,6.77,1000.93,142.61,193.39,249.13,29.65,35.14,41.56,24.52,40.80,1008.28,43.52,N; Tset = 16.80; Ttrue = 0016.7; T1 = 22.59; RH1 = 49.23; T2 = 24.37; RH2 = 43.61
2017.11.12_11:46:44,125.48,181.10,240.07,27.06,30.06,36.59,23.66,6.79,1000.87,140.36,194.25,251.89,29.27,33.30,38.90,24.54,41.39,1008.24,44.42,N; Tset = 17.20; Ttrue = 0017.1; T1 = 22.56; RH1 = 50.37; T2 = 24.41; RH2 = 44.48
2017.11.12_11:47:48,122.84,178.74,237.93,28.27,30.60,37.05,23.68,6.83,1000.87,138.02,197.14,247.60,30.89,34.05,39.87,24.56,41.98,1008.24,45.32,N; Tset = 17.60; Ttrue = 0017.5; T1 = 22.53; RH1 = 51.53; T2 = 24.44; RH2 = 45.35
2017.11.12_11:48:52,128.24,182.78,239.66,27.43,31.48,37.12,23.70,6.85,1000.84,146.40,200.79,254.18,30.03,35.97,39.87,24.59,42.62,1008.26,46.21,N; Tset = 18.00; Ttrue = 0017.9; T1 = 22.52; RH1 = 52.69; T2 = 24.47; RH2 = 46.21
2017.11.12_11:49:56,124.86,185.70,243.18,32.08,33.89,38.29,23.71,6.84,1000.81,148.05,201.37,254.03,30.38,35.03,39.78,24.60,43.24,1008.25,47.11,N; Tset = 18.40; Ttrue = 0018.3; T1 = 22.51; RH1 = 53.77; T2 = 24.51; RH2 = 47.07
2017.11.12_11:51:00,128.76,182.13,242.79,27.28,31.98,37.80,23.74,6.79,1000.84,146.89,197.53,260.72,31.41,34.12,40.61,24.62,43.82,1008.22,47.92,N; Tset = 18.80; Ttrue = 0018.6; T1 = 22.50; RH1 = 54.78; T2 = 24.54; RH2 = 47.86
2017.11.12_11:52:02,127.31,180.81,244.22,28.03,31.03,37.00,23.78,6.74,1000.79,142.58,194.63,252.39,29.44,34.69,39.61,24.63,44.39,1008.18,48.73,N; Tset = 19.00; Ttrue = 0019.0; T1 = 22.48; RH1 = 55.81; T2 = 24.55; RH2 = 48.66
2017.11.12_11:53:06,125.46,181.85,241.96,27.93,30.42,36.51,23.81,6.68,1000.75,144.11,200.53,250.47,28.85,34.30,39.92,24.65,44.94,1008.10,49.52,N; Tset = 19.40; Ttrue = 0019.3; T1 = 22.44; RH1 = 56.90; T2 = 24.55; RH2 = 49.50
2017.11.12_11:54:10,123.77,184.74,240.47,27.44,31.17,37.88,23.83,6.61,1000.68,148.56,200.79,258.38,28.97,34.56,41.37,24.66,45.49,1008.02,50.22,N; Tset = 19.80; Ttrue = 0019.7; T1 = 22.36; RH1 = 58.04; T2 = 24.54; RH2 = 50.28
2017.11.12_11:55:14,127.15,184.10,240.85,29.33,30.98,37.35,23.84,6.57,1000.68,152.37,205.71,256.41,30.17,36.15,40.58,24.67,46.09,1007.99,51.01,N; Tset = 20.20; Ttrue = 0020.0; T1 = 22.27; RH1 = 59.32; T2 = 24.51; RH2 = 51.17
2017.11.12_11:56:16,126.14,185.19,244.49,27.55,31.42,37.56,23.84,6.54,1000.67,155.31,208.42,266.12,29.49,36.39,40.27,24.67,46.75,1007.95,51.83,N; Tset = 20.40; Ttrue = 0020.3; T1 = 22.16; RH1 = 60.69; T2 = 24.46; RH2 = 52.12
2017.11.12_11:57:20,124.90,181.68,248.58,28.95,33.06,37.77,23.83,6.50,1000.62,152.06,208.95,268.91,29.59,36.75,41.46,24.67,47.48,1007.90,52.71,N; Tset = 20.80; Ttrue = 0020.6; T1 = 22.06; RH1 = 62.08; T2 = 24.42; RH2 = 53.12
2017.11.12_11:58:22,125.55,182.52,251.15,27.00,34.35,38.68,23.80,6.48,1000.56,156.02,210.63,267.23,30.11,35.48,40.41,24.65,48.24,1007.82,53.63,N; Tset = 21.00; Ttrue = 0021.0; T1 = 21.98; RH1 = 63.43; T2 = 24.38; RH2 = 54.13
2017.11.12_11:59:26,129.50,183.14,245.88,28.25,31.96,38.91,23.77,6.50,1000.52,153.47,212.69,268.42,29.93,35.72,42.03,24.64,49.08,1007.78,54.62,N; Tset = 21.40; Ttrue = 0021.2; T1 = 21.92; RH1 = 64.79; T2 = 24.34; RH2 = 55.22
2017.11.12_12:00:28,130.03,186.37,248.10,27.33,32.31,38.63,23.73,6.55,1000.54,155.64,212.86,274.79,29.65,36.69,43.75,24.62,49.90,1007.81,55.61,N; Tset = 21.60; Ttrue = 0021.6; T1 = 21.88; RH1 = 66.01; T2 = 24.32; RH2 = 56.26
2017.11.12_12:01:32,128.26,193.90,251.45,29.87,31.64,38.34,23.71,6.61,1000.54,156.11,221.19,274.76,29.43,35.92,41.88,24.60,50.74,1007.82,56.60,N; Tset = 22.00; Ttrue = 0021.9; T1 = 21.86; RH1 = 67.16; T2 = 24.31; RH2 = 57.25
2017.11.12_12:02:34,133.97,185.30,247.75,27.03,32.45,38.29,23.69,6.65,1000.48,163.64,218.03,278.83,30.62,36.30,41.56,24.57,51.58,1007.74,57.61,N; Tset = 22.20; Ttrue = 0022.2; T1 = 21.85; RH1 = 68.27; T2 = 24.29; RH2 = 58.26
2017.11.12_12:03:38,125.65,185.84,243.58,28.37,31.78,37.44,23.67,6.69,1000.37,156.68,219.62,279.44,32.00,36.71,41.81,24.54,52.42,1007.62,58.62,N; Tset = 22.60; Ttrue = 0022.4; T1 = 21.85; RH1 = 69.34; T2 = 24.28; RH2 = 59.26
2017.11.12_12:04:40,125.08,177.82,236.23,27.50,31.34,35.96,23.64,6.70,1000.31,159.17,221.34,276.43,30.68,35.65,42.07,24.52,53.26,1007.55,59.60,N; Tset = 22.80; Ttrue = 0022.7; T1 = 21.85; RH1 = 70.33; T2 = 24.27; RH2 = 60.23
2017.11.12_12:05:42,124.17,178.64,237.86,28.13,30.73,37.11,23.62,6.70,1000.27,156.76,217.01,274.74,30.32,36.14,41.36,24.50,54.07,1007.54,60.57,N; Tset = 23.00; Ttrue = 0023.0; T1 = 21.87; RH1 = 71.29; T2 = 24.26; RH2 = 61.19
2017.11.12_12:06:46,125.10,181.81,241.70,28.77,31.58,37.88,23.61,6.72,1000.26,161.98,223.10,280.51,31.04,36.64,42.68,24.48,54.93,1007.55,61.58,N; Tset = 23.40; Ttrue = 0023.3; T1 = 21.90; RH1 = 72.25; T2 = 24.25; RH2 = 62.16
2017.11.12_12:07:48,125.00,178.87,235.57,25.80,30.55,37.10,23.60,6.75,1000.25,159.81,222.21,279.81,31.20,36.46,42.55,24.46,55.73,1007.54,62.55,N; Tset = 23.60; Ttrue = 0023.5; T1 = 21.94; RH1 = 73.14; T2 = 24.25; RH2 = 63.09
2017.11.12_12:08:50,127.97,182.17,244.86,28.45,31.79,36.33,23.60,6.76,1000.21,164.90,225.36,290.60,30.02,36.98,43.89,24.45,56.53,1007.48,63.54,N; Tset = 23.80; Ttrue = 0023.8; T1 = 22.00; RH1 = 73.99; T2 = 24.25; RH2 = 64.00
2017.11.12_12:09:54,126.02,182.05,250.20,27.02,30.92,38.97,23.58,6.76,1000.19,161.48,226.45,296.23,30.56,38.17,43.69,24.45,57.33,1007.48,64.44,N; Tset = 24.20; Ttrue = 0024.1; T1 = 22.05; RH1 = 74.79; T2 = 24.25; RH2 = 64.89
2017.11.12_12:10:56,126.01,184.34,244.57,27.74,30.60,37.68,23.58,6.77,1000.14,162.83,230.13,296.37,31.40,37.28,43.35,24.44,58.12,1007.46,65.36,N; Tset = 24.40; Ttrue = 0024.3; T1 = 22.11; RH1 = 75.59; T2 = 24.26; RH2 = 65.80
2017.11.12_12:11:58,130.01,188.06,246.67,28.00,30.88,36.98,23.58,6.79,1000.13,166.07,233.66,298.20,32.16,36.68,44.29,24.43,58.88,1007.45,66.27,N; Tset = 24.60; Ttrue = 0024.5; T1 = 22.17; RH1 = 76.30; T2 = 24.27; RH2 = 66.64
2017.11.12_12:13:00,127.88,184.22,246.80,28.94,33.12,38.52,23.59,6.82,1000.12,170.39,237.08,304.41,32.33,36.53,44.20,24.44,59.63,1007.44,67.12,N; Tset = 24.80; Ttrue = 0024.8; T1 = 22.24; RH1 = 77.02; T2 = 24.28; RH2 = 67.47
2017.11.12_12:14:04,127.49,188.80,252.12,27.16,33.50,37.83,23.60,6.84,1000.14,173.36,245.97,305.88,33.53,38.15,43.56,24.45,60.40,1007.46,68.01,N; Tset = 25.20; Ttrue = 0025.0; T1 = 22.30; RH1 = 77.74; T2 = 24.29; RH2 = 68.32
2017.11.12_12:15:06,127.66,184.86,246.19,31.03,31.79,39.62,23.60,6.87,1000.12,175.87,242.47,309.68,33.64,41.47,45.55,24.47,61.14,1007.46,68.85,N; Tset = 25.40; Ttrue = 0025.3; T1 = 22.38; RH1 = 78.43; T2 = 24.31; RH2 = 69.18
2017.11.12_12:16:08,125.17,187.85,250.22,27.12,31.40,37.33,23.62,6.87,1000.07,177.90,246.79,310.60,31.69,38.64,44.73,24.48,61.87,1007.42,69.64,N; Tset = 25.60; Ttrue = 0025.5; T1 = 22.44; RH1 = 79.08; T2 = 24.32; RH2 = 69.98
2017.11.12_12:17:10,125.58,187.34,247.33,26.89,30.61,37.59,23.63,6.89,1000.06,177.67,246.16,315.23,31.96,37.73,54.20,24.50,62.61,1007.41,70.49,N; Tset = 25.80; Ttrue = 0025.7; T1 = 22.53; RH1 = 79.75; T2 = 24.34; RH2 = 70.80
2017.11.12_12:18:12,129.19,185.75,246.88,28.89,31.59,38.00,23.65,6.90,1000.06,178.89,242.73,315.14,32.04,37.41,47.84,24.51,63.32,1007.43,71.31,N; Tset = 26.00; Ttrue = 0026.0; T1 = 22.61; RH1 = 80.35; T2 = 24.37; RH2 = 71.60
2017.11.12_12:19:14,126.68,185.57,246.15,27.26,31.17,38.04,23.67,6.92,1000.06,179.46,246.32,319.38,34.25,39.02,43.01,24.53,64.02,1007.42,72.13,N; Tset = 26.20; Ttrue = 0026.2; T1 = 22.68; RH1 = 80.94; T2 = 24.40; RH2 = 72.38
2017.11.12_12:20:16,127.73,183.93,244.03,27.60,30.62,38.61,23.69,6.95,1000.04,179.08,250.93,320.35,34.39,39.08,43.57,24.55,64.73,1007.41,72.95,N; Tset = 26.40; Ttrue = 0026.4; T1 = 22.76; RH1 = 81.54; T2 = 24.44; RH2 = 73.17
2017.11.12_12:21:18,126.87,184.56,243.79,27.37,31.32,37.05,23.70,6.91,1000.00,179.50,253.80,320.77,33.76,40.27,44.18,24.57,65.34,1007.38,73.66,N; Tset = 26.60; Ttrue = 0026.6; T1 = 22.85; RH1 = 81.97; T2 = 24.46; RH2 = 73.88
2017.11.12_12:22:22,125.15,184.69,243.05,25.87,32.36,37.00,23.72,6.81,999.98,183.78,254.32,324.78,33.53,38.82,44.59,24.59,65.89,1007.36,74.29,N; Tset = 27.00; Ttrue = 0026.8; T1 = 22.92; RH1 = 82.39; T2 = 24.49; RH2 = 74.50
2017.11.12_12:23:24,121.95,180.05,240.98,26.50,30.77,37.93,23.74,6.73,999.98,183.35,257.58,328.23,31.81,40.04,44.66,24.61,66.40,1007.32,74.87,N; Tset = 27.20; Ttrue = 0027.0; T1 = 22.96; RH1 = 82.90; T2 = 24.50; RH2 = 75.18
